다발지식별자,다발지그룹식별자,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6430410,2018045,2824510300,230728004,인천 인천계양4,인천광역시 계양구 작전동(까치말사거리 부근),3,5,1,3,1,0,126.7334887,37.52962149,"{""type"":""Polygon"",""coordinates"":[[[126.73688373,37.52964348],[126.73686841,37.52987905],[126.73682737,37.53011266],[126.73676092,37.53034254],[126.73666956,37.53056692],[126.73655399,37.53078412],[126.73641510,37.53099246],[126.73625392,37.53119037],[126.73607171,37.53137634],[126.73586983,37.53154895],[126.73564983,37.53170690],[126.73541338,37.53184897],[126.73516228,37.53197409],[126.73489844,37.53208131],[126.73462387,37.53216980],[126.73434066,37.53223890],[126.73405097,37.53228808],[126.73375699,37.53231696],[126.73346098,37.53232533],[126.73316517,37.53231312],[126.73287183,37.53228043],[126.73258318,37.53222749],[126.73230142,37.53215473],[126.73202870,37.53206268],[126.73176709,37.53195205],[126.73151859,37.53182369],[126.73128507,37.53167857],[126.73106834,37.53151779],[126.73087002,37.53134258],[126.73069163,37.53115426],[126.73053453,37.53095429],[126.73039992,37.53074417],[126.73028881,37.53052551],[126.73020206,37.53029996],[126.73014032,37.53006926],[126.73010406,37.52983514],[126.73009357,37.52959940],[126.73010891,37.52936383],[126.73014997,37.52913022],[126.73021644,37.52890035],[126.73030782,37.52867597],[126.73042340,37.52845878],[126.73056231,37.52825045],[126.73072349,37.52805255],[126.73090571,37.52786658],[126.73110759,37.52769398],[126.73132759,37.52753604],[126.73156403,37.52739397],[126.73181512,37.52726886],[126.73207895,37.52716165],[126.73235350,37.52707316],[126.73263669,37.52700407],[126.73292637,37.52695489],[126.73322032,37.52692601],[126.73351632,37.52691764],[126.73381210,37.52692985],[126.73410543,37.52696255],[126.73439406,37.52701548],[126.73467580,37.52708824],[126.73494850,37.52718028],[126.73521010,37.52729090],[126.73545860,37.52741925],[126.73569210,37.52756437],[126.73590884,37.52772514],[126.73610716,37.52790034],[126.73628555,37.52808865],[126.73644266,37.52828861],[126.73657729,37.52849873],[126.73668841,37.52871738],[126.73677518,37.52894292],[126.73683694,37.52917363],[126.73687322,37.52940774],[126.73688373,37.52964348]]]}"
6430414,2018045,2820010300,231128001,인천 인천논현1,인천광역시 남동구 만수동(LG전자서비스센터 남동서비스센터 부근),5,5,2,2,1,0,126.73394,37.44843359,"{""type"":""Polygon"",""coordinates"":[[[126.73733143,37.44845552],[126.73731613,37.44869110],[126.73727514,37.44892472],[126.73720876,37.44915459],[126.73711751,37.44937899],[126.73700207,37.44959618],[126.73686333,37.44980453],[126.73670234,37.45000245],[126.73652032,37.45018842],[126.73631867,37.45036104],[126.73609891,37.45051899],[126.73586272,37.45066107],[126.73561189,37.45078620],[126.73534834,37.45089342],[126.73507407,37.45098192],[126.73479117,37.45105102],[126.73450179,37.45110021],[126.73420814,37.45112910],[126.73391244,37.45113747],[126.73361695,37.45112526],[126.73332392,37.45109257],[126.73303559,37.45103964],[126.73275413,37.45096688],[126.73248170,37.45087484],[126.73222037,37.45076421],[126.73197214,37.45063585],[126.73173888,37.45049073],[126.73152237,37.45032995],[126.73132426,37.45015474],[126.73114606,37.44996643],[126.73098913,37.44976645],[126.73085465,37.44955633],[126.73074366,37.44933767],[126.73065700,37.44911212],[126.73059532,37.44888142],[126.73055910,37.44864730],[126.73054860,37.44841156],[126.73056392,37.44817598],[126.73060494,37.44794237],[126.73067133,37.44771249],[126.73076260,37.44748811],[126.73087805,37.44727092],[126.73101681,37.44706257],[126.73117781,37.44686467],[126.73135983,37.44667870],[126.73156148,37.44650609],[126.73178124,37.44634815],[126.73201742,37.44620607],[126.73226824,37.44608096],[126.73253178,37.44597374],[126.73280603,37.44588525],[126.73308891,37.44581615],[126.73337828,37.44576697],[126.73367191,37.44573808],[126.73396758,37.44572971],[126.73426305,37.44574191],[126.73455606,37.44577460],[126.73484438,37.44582753],[126.73512581,37.44590028],[126.73539823,37.44599232],[126.73565954,37.44610294],[126.73590778,37.44623129],[126.73614103,37.44637640],[126.73635754,37.44653717],[126.73655565,37.44671238],[126.73673385,37.44690068],[126.73689080,37.44710065],[126.73702528,37.44731076],[126.73713629,37.44752942],[126.73722297,37.44775496],[126.73728467,37.44798567],[126.73732091,37.44821978],[126.73733143,37.44845552]]]}"
6430413,2018045,2820011000,231128002,인천 인천논현2,인천광역시 남동구 논현동(커피식스쥬스식스인천논현점 부근),5,6,0,2,4,0,126.7254351,37.39904144,"{""type"":""Polygon"",""coordinates"":[[[126.72882428,37.39906359],[126.72880897,37.39929917],[126.72876798,37.39953278],[126.72870162,37.39976266],[126.72861041,37.39998705],[126.72849502,37.40020424],[126.72835635,37.40041258],[126.72819545,37.40061049],[126.72801353,37.40079645],[126.72781199,37.40096906],[126.72759236,37.40112700],[126.72735631,37.40126906],[126.72710564,37.40139417],[126.72684225,37.40150138],[126.72656815,37.40158986],[126.72628543,37.40165895],[126.72599623,37.40170811],[126.72570277,37.40173698],[126.72540727,37.40174534],[126.72511198,37.40173311],[126.72481914,37.40170040],[126.72453100,37.40164745],[126.72424974,37.40157467],[126.72397750,37.40148261],[126.72371635,37.40137197],[126.72346829,37.40124359],[126.72323520,37.40109845],[126.72301885,37.40093766],[126.72282089,37.40076243],[126.72264283,37.40057411],[126.72248602,37.40037412],[126.72235165,37.40016399],[126.72224076,37.39994532],[126.72215417,37.39971977],[126.72209256,37.39948905],[126.72205638,37.39925493],[126.72204592,37.39901919],[126.72206126,37.39878361],[126.72210226,37.39855000],[126.72216864,37.39832013],[126.72225987,37.39809574],[126.72237527,37.39787856],[126.72251395,37.39767023],[126.72267487,37.39747233],[126.72285679,37.39728637],[126.72305833,37.39711377],[126.72327796,37.39695584],[126.72351400,37.39681378],[126.72376466,37.39668868],[126.72402804,37.39658148],[126.72430212,37.39649301],[126.72458482,37.39642392],[126.72487400,37.39637476],[126.72516744,37.39634589],[126.72546293,37.39633754],[126.72575820,37.39634976],[126.72605101,37.39638247],[126.72633913,37.39643541],[126.72662038,37.39650819],[126.72689260,37.39660025],[126.72715373,37.39671088],[126.72740179,37.39683925],[126.72763488,37.39698438],[126.72785123,37.39714517],[126.72804919,37.39732038],[126.72822726,37.39750870],[126.72838407,37.39770868],[126.72851845,37.39791880],[126.72862936,37.39813747],[126.72871597,37.39836302],[126.72877760,37.39859373],[126.72881380,37.39882785],[126.72882428,37.39906359]]]}"
6429489,2018045,2911010100,240229001,광주 광주동부1,광주광역시 동구 대인동(동부소방서 부근),6,6,0,5,1,0,126.9150379,35.1541214,"{""type"":""Polygon"",""coordinates"":[[[126.91833151,35.15413725],[126.91831730,35.15437295],[126.91827813,35.15460674],[126.91821430,35.15483683],[126.91812629,35.15506147],[126.91801478,35.15527896],[126.91788061,35.15548765],[126.91772481,35.15568593],[126.91754855,35.15587231],[126.91735319,35.15604536],[126.91714021,35.15620377],[126.91691122,35.15634633],[126.91666797,35.15647195],[126.91641232,35.15657969],[126.91614621,35.15666872],[126.91587166,35.15673836],[126.91559076,35.15678808],[126.91530566,35.15681751],[126.91501852,35.15682642],[126.91473152,35.15681474],[126.91444686,35.15678256],[126.91416670,35.15673013],[126.91389316,35.15665784],[126.91362834,35.15656625],[126.91337425,35.15645605],[126.91313282,35.15632808],[126.91290589,35.15618332],[126.91269519,35.15602287],[126.91250232,35.15584794],[126.91232874,35.15565988],[126.91217579,35.15546010],[126.91204462,35.15525014],[126.91193623,35.15503159],[126.91185144,35.15480611],[126.91179091,35.15457542],[126.91175509,35.15434127],[126.91174425,35.15410545],[126.91175848,35.15386975],[126.91179767,35.15363597],[126.91186152,35.15340588],[126.91194954,35.15318124],[126.91206107,35.15296376],[126.91219524,35.15275508],[126.91235106,35.15255680],[126.91252732,35.15237043],[126.91272268,35.15219739],[126.91293566,35.15203899],[126.91316464,35.15189644],[126.91340788,35.15177082],[126.91366352,35.15166309],[126.91392962,35.15157406],[126.91420416,35.15150443],[126.91448503,35.15145471],[126.91477012,35.15142528],[126.91505724,35.15141637],[126.91534422,35.15142805],[126.91562886,35.15146023],[126.91590901,35.15151266],[126.91618253,35.15158494],[126.91644733,35.15167653],[126.91670141,35.15178672],[126.91694284,35.15191468],[126.91716976,35.15205943],[126.91738046,35.15221988],[126.91757334,35.15239480],[126.91774692,35.15258286],[126.91789988,35.15278262],[126.91803106,35.15299258],[126.91813947,35.15321113],[126.91822427,35.15343660],[126.91828482,35.15366729],[126.91832065,35.15390144],[126.91833151,35.15413725]]]}"
6429498,2018045,2917010100,240529001,광주 광주북부1,광주광역시 북구 중흥동(서방사거리 부근),5,5,1,3,1,0,126.9174781,35.1653014,"{""type"":""Polygon"",""coordinates"":[[[126.92077220,35.16531720],[126.92075799,35.16555290],[126.92071882,35.16578668],[126.92065499,35.16601677],[126.92056698,35.16624142],[126.92045546,35.16645891],[126.92032128,35.16666760],[126.92016546,35.16686588],[126.91998918,35.16705226],[126.91979380,35.16722532],[126.91958079,35.16738373],[126.91935177,35.16752630],[126.91910850,35.16765193],[126.91885281,35.16775967],[126.91858667,35.16784870],[126.91831208,35.16791835],[126.91803115,35.16796807],[126.91774601,35.16799751],[126.91745883,35.16800642],[126.91717179,35.16799475],[126.91688709,35.16796257],[126.91660689,35.16791015],[126.91633331,35.16783787],[126.91606846,35.16774628],[126.91581432,35.16763609],[126.91557286,35.16750812],[126.91534589,35.16736337],[126.91513516,35.16720292],[126.91494225,35.16702799],[126.91476865,35.16683993],[126.91461567,35.16664016],[126.91448447,35.16643020],[126.91437607,35.16621165],[126.91429126,35.16598617],[126.91423072,35.16575548],[126.91419488,35.16552134],[126.91418404,35.16528552],[126.91419826,35.16504982],[126.91423745,35.16481604],[126.91430130,35.16458595],[126.91438933,35.16436131],[126.91450086,35.16414382],[126.91463505,35.16393514],[126.91479088,35.16373686],[126.91496716,35.16355049],[126.91516255,35.16337744],[126.91537555,35.16321904],[126.91560456,35.16307648],[126.91584783,35.16295086],[126.91610350,35.16284312],[126.91636964,35.16275409],[126.91664421,35.16268445],[126.91692512,35.16263473],[126.91721024,35.16260530],[126.91749740,35.16259638],[126.91778442,35.16260806],[126.91806910,35.16264023],[126.91834929,35.16269265],[126.91862285,35.16276493],[126.91888769,35.16285651],[126.91914181,35.16296670],[126.91938327,35.16309465],[126.91961023,35.16323940],[126.91982097,35.16339984],[126.92001387,35.16357476],[126.92018748,35.16376281],[126.92034047,35.16396258],[126.92047168,35.16417253],[126.92058010,35.16439108],[126.92066492,35.16461655],[126.92072549,35.16484724],[126.92076134,35.16508138],[126.92077220,35.16531720]]]}"
6429497,2018045,2917011700,240529002,광주 광주북부2,광주광역시 북구 매곡동(매곡대화아파트 정류장 부근),5,6,0,1,3,2,126.8929655,35.19118615,"{""type"":""Polygon"",""coordinates"":[[[126.89626059,35.19120262],[126.89624631,35.19143832],[126.89620706,35.19167209],[126.89614314,35.19190217],[126.89605503,35.19212679],[126.89594341,35.19234426],[126.89580912,35.19255292],[126.89565319,35.19275117],[126.89547681,35.19293751],[126.89528131,35.19311053],[126.89506818,35.19326889],[126.89483905,35.19341141],[126.89459566,35.19353699],[126.89433986,35.19364468],[126.89407361,35.19373366],[126.89379891,35.19380325],[126.89351788,35.19385292],[126.89323264,35.19388229],[126.89294536,35.19389114],[126.89265824,35.19387941],[126.89237346,35.19384718],[126.89209318,35.19379469],[126.89181955,35.19372236],[126.89155463,35.19363072],[126.89130046,35.19352047],[126.89105895,35.19339246],[126.89083196,35.19324766],[126.89062121,35.19308717],[126.89042830,35.19291221],[126.89025470,35.19272411],[126.89010173,35.19252431],[126.88997056,35.19231432],[126.88986218,35.19209575],[126.88977742,35.19187026],[126.88971692,35.19163956],[126.88968115,35.19140541],[126.88967038,35.19116959],[126.88968468,35.19093390],[126.88972395,35.19070012],[126.88978789,35.19047005],[126.88987601,35.19024543],[126.88998765,35.19002796],[126.89012194,35.18981932],[126.89027788,35.18962107],[126.89045427,35.18943473],[126.89064977,35.18926173],[126.89086289,35.18910337],[126.89109202,35.18896086],[126.89133540,35.18883529],[126.89159119,35.18872760],[126.89185743,35.18863863],[126.89213211,35.18856905],[126.89241313,35.18851938],[126.89269835,35.18849001],[126.89298560,35.18848115],[126.89327271,35.18849289],[126.89355747,35.18852512],[126.89383773,35.18857760],[126.89411135,35.18864993],[126.89437625,35.18874156],[126.89463041,35.18885180],[126.89487191,35.18897981],[126.89509890,35.18912460],[126.89530965,35.18928508],[126.89550256,35.18946004],[126.89567617,35.18964813],[126.89582915,35.18984792],[126.89596033,35.19005790],[126.89606872,35.19027647],[126.89615350,35.19050196],[126.89621401,35.19073265],[126.89624980,35.19096680],[126.89626059,35.19120262]]]}"
6429751,2018045,2917011400,240529003,광주 광주북부3,광주광역시 북구 두암동(세븐일레븐 광주두암2호점 부근),4,4,0,4,0,0,126.9304432,35.17572547,"{""type"":""Polygon"",""coordinates"":[[[126.93373770,35.17574091],[126.93372353,35.17597661],[126.93368439,35.17621040],[126.93362059,35.17644050],[126.93353260,35.17666516],[126.93342110,35.17688266],[126.93328693,35.17709136],[126.93313112,35.17728966],[126.93295486,35.17747606],[126.93275947,35.17764914],[126.93254646,35.17780757],[126.93231744,35.17795016],[126.93207415,35.17807582],[126.93181845,35.17818359],[126.93155228,35.17827265],[126.93127767,35.17834232],[126.93099671,35.17839208],[126.93071154,35.17842154],[126.93042432,35.17843049],[126.93013725,35.17841884],[126.92985251,35.17838670],[126.92957226,35.17833430],[126.92929864,35.17826205],[126.92903373,35.17817049],[126.92877955,35.17806032],[126.92853803,35.17793239],[126.92831102,35.17778766],[126.92810023,35.17762723],[126.92790727,35.17745233],[126.92773362,35.17726428],[126.92758058,35.17706453],[126.92744934,35.17685458],[126.92734088,35.17663604],[126.92725603,35.17641057],[126.92719544,35.17617989],[126.92715957,35.17594575],[126.92714868,35.17570993],[126.92716287,35.17547423],[126.92720203,35.17524045],[126.92726585,35.17501035],[126.92735385,35.17478570],[126.92746537,35.17456820],[126.92759955,35.17435951],[126.92775536,35.17416121],[126.92793163,35.17397482],[126.92812702,35.17380175],[126.92834003,35.17364332],[126.92856905,35.17350074],[126.92881232,35.17337509],[126.92906801,35.17326733],[126.92933417,35.17317828],[126.92960876,35.17310861],[126.92988970,35.17305885],[126.93017486,35.17302939],[126.93046206,35.17302045],[126.93074911,35.17303209],[126.93103384,35.17306423],[126.93131407,35.17311662],[126.93158767,35.17318887],[126.93185257,35.17328042],[126.93210674,35.17339058],[126.93234825,35.17351851],[126.93257526,35.17366324],[126.93278605,35.17382366],[126.93297900,35.17399855],[126.93315266,35.17418659],[126.93330570,35.17438634],[126.93343696,35.17459628],[126.93354543,35.17481481],[126.93363030,35.17504028],[126.93369091,35.17527096],[126.93372680,35.17550510],[126.93373770,35.17574091]]]}"
6429496,2018045,2917011200,240529004,광주 광주북부4,광주광역시 북구 문흥동(GnB어학원 문흥캠퍼스 부근),4,4,0,2,2,0,126.9194244,35.18639147,"{""type"":""Polygon"",""coordinates"":[[[126.92271932,35.18640722],[126.92270512,35.18664292],[126.92266594,35.18687671],[126.92260210,35.18710680],[126.92251407,35.18733145],[126.92240252,35.18754894],[126.92226831,35.18775763],[126.92211245,35.18795591],[126.92193614,35.18814230],[126.92174071,35.18831535],[126.92152764,35.18847377],[126.92129857,35.18861633],[126.92105524,35.18874197],[126.92079949,35.18884971],[126.92053328,35.18893875],[126.92025862,35.18900840],[126.91997762,35.18905813],[126.91969240,35.18908757],[126.91940515,35.18909648],[126.91911804,35.18908481],[126.91883326,35.18905264],[126.91855299,35.18900022],[126.91827934,35.18892794],[126.91801441,35.18883636],[126.91776021,35.18872617],[126.91751868,35.18859821],[126.91729166,35.18845346],[126.91708086,35.18829301],[126.91688790,35.18811809],[126.91671425,35.18793004],[126.91656123,35.18773027],[126.91643000,35.18752031],[126.91632155,35.18730176],[126.91623672,35.18707628],[126.91617616,35.18684560],[126.91614031,35.18661145],[126.91612946,35.18637564],[126.91614368,35.18613994],[126.91618288,35.18590616],[126.91624674,35.18567607],[126.91633478,35.18545143],[126.91644634,35.18523394],[126.91658056,35.18502526],[126.91673643,35.18482698],[126.91691275,35.18464060],[126.91710818,35.18446755],[126.91732124,35.18430915],[126.91755030,35.18416659],[126.91779363,35.18404096],[126.91804937,35.18393322],[126.91831557,35.18384419],[126.91859021,35.18377454],[126.91887119,35.18372482],[126.91915639,35.18369538],[126.91944363,35.18368646],[126.91973072,35.18369813],[126.92001548,35.18373030],[126.92029574,35.18378272],[126.92056937,35.18385499],[126.92083428,35.18394657],[126.92108847,35.18405675],[126.92132999,35.18418470],[126.92155701,35.18432945],[126.92176781,35.18448989],[126.92196077,35.18466480],[126.92213442,35.18485285],[126.92228746,35.18505261],[126.92241870,35.18526257],[126.92252716,35.18548111],[126.92261200,35.18570658],[126.92267259,35.18593727],[126.92270845,35.18617141],[126.92271932,35.18640722]]]}"
6430095,2018045,2917011500,240529005,광주 광주북부5,광주광역시 북구 오치동(천지인로115번길),3,3,1,1,1,0,126.911367,35.18443205,"{""type"":""Polygon"",""coordinates"":[[[126.91466132,35.18444802],[126.91464710,35.18468368],[126.91460791,35.18491742],[126.91454405,35.18514748],[126.91445602,35.18537209],[126.91434447,35.18558954],[126.91421026,35.18579819],[126.91405441,35.18599644],[126.91387811,35.18618278],[126.91368269,35.18635580],[126.91346965,35.18651417],[126.91324061,35.18665670],[126.91299730,35.18678230],[126.91274159,35.18689001],[126.91247541,35.18697902],[126.91220079,35.18704864],[126.91191983,35.18709835],[126.91163467,35.18712776],[126.91134746,35.18713666],[126.91106040,35.18712497],[126.91077568,35.18709279],[126.91049545,35.18704035],[126.91022186,35.18696807],[126.90995699,35.18687648],[126.90970285,35.18676629],[126.90946137,35.18663834],[126.90923439,35.18649359],[126.90902365,35.18633315],[126.90883075,35.18615825],[126.90865714,35.18597020],[126.90850416,35.18577045],[126.90837297,35.18556052],[126.90826457,35.18534199],[126.90817978,35.18511655],[126.90811925,35.18488589],[126.90808343,35.18465178],[126.90807260,35.18441599],[126.90808685,35.18418033],[126.90812606,35.18394659],[126.90818993,35.18371654],[126.90827798,35.18349193],[126.90838954,35.18327449],[126.90852376,35.18306585],[126.90867962,35.18286761],[126.90885593,35.18268127],[126.90905134,35.18250826],[126.90926438,35.18234989],[126.90949342,35.18220737],[126.90973672,35.18208177],[126.90999242,35.18197407],[126.91025858,35.18188507],[126.91053318,35.18181545],[126.91081413,35.18176575],[126.91109928,35.18173634],[126.91138646,35.18172744],[126.91167350,35.18173913],[126.91195821,35.18177131],[126.91223842,35.18182374],[126.91251199,35.18189602],[126.91277685,35.18198760],[126.91303098,35.18209778],[126.91327245,35.18222573],[126.91349942,35.18237047],[126.91371016,35.18253090],[126.91390307,35.18270580],[126.91407668,35.18289384],[126.91422967,35.18309358],[126.91436087,35.18330351],[126.91446929,35.18352203],[126.91455409,35.18374747],[126.91461464,35.18397812],[126.91465048,35.18421223],[126.91466132,35.18444802]]]}"
6430732,2018045,2920011800,240629001,광주 광주광산1,광주광역시 광산구 신창동(더웰한방병원 부근),4,5,0,1,4,0,126.8380224,35.19682317,"{""type"":""Polygon"",""coordinates"":[[[126.84131773,35.19684114],[126.84130329,35.19707682],[126.84126388,35.19731058],[126.84119979,35.19754062],[126.84111153,35.19776521],[126.84099976,35.19798263],[126.84086532,35.19819122],[126.84070925,35.19838940],[126.84053272,35.19857566],[126.84033710,35.19874858],[126.84012385,35.19890685],[126.83989461,35.19904926],[126.83965112,35.19917473],[126.83939524,35.19928230],[126.83912890,35.19937116],[126.83885414,35.19944062],[126.83857306,35.19949016],[126.83828778,35.19951941],[126.83800048,35.19952813],[126.83771335,35.19951627],[126.83742857,35.19948391],[126.83714832,35.19943129],[126.83687471,35.19935883],[126.83660984,35.19926707],[126.83635573,35.19915672],[126.83611429,35.19902860],[126.83588738,35.19888369],[126.83567673,35.19872310],[126.83548392,35.19854806],[126.83531044,35.19835988],[126.83515760,35.19816001],[126.83502656,35.19794997],[126.83491832,35.19773135],[126.83483371,35.19750582],[126.83477336,35.19727510],[126.83473775,35.19704093],[126.83472713,35.19680511],[126.83474159,35.19656943],[126.83478102,35.19633567],[126.83484512,35.19610563],[126.83493340,35.19588105],[126.83504519,35.19566364],[126.83517964,35.19545505],[126.83533572,35.19525688],[126.83551224,35.19507063],[126.83570787,35.19489771],[126.83592112,35.19473945],[126.83615035,35.19459704],[126.83639383,35.19447158],[126.83664970,35.19436402],[126.83691603,35.19427517],[126.83719077,35.19420571],[126.83747184,35.19415617],[126.83775710,35.19412693],[126.83804437,35.19411820],[126.83833149,35.19413007],[126.83861625,35.19416242],[126.83889649,35.19421503],[126.83917007,35.19428749],[126.83943493,35.19437924],[126.83968904,35.19448960],[126.83993046,35.19461771],[126.84015737,35.19476261],[126.84036802,35.19492318],[126.84056083,35.19509822],[126.84073432,35.19528639],[126.84088717,35.19548625],[126.84101822,35.19569629],[126.84112647,35.19591490],[126.84121110,35.19614043],[126.84127146,35.19637115],[126.84130710,35.19660532],[126.84131773,35.19684114]]]}"
6429757,2018045,3014010100,250230001,대전 대전중부1,대전광역시 중구 은행동(중앙로역 부근),4,4,0,3,1,0,127.4258473,36.32861955,"{""type"":""Polygon"",""coordinates"":[[[127.42918984,36.32862158],[127.42917691,36.32885729],[127.42913864,36.32909120],[127.42907532,36.32932152],[127.42898743,36.32954650],[127.42887564,36.32976442],[127.42874080,36.32997363],[127.42858394,36.33017253],[127.42840625,36.33035962],[127.42820908,36.33053346],[127.42799394,36.33069273],[127.42776246,36.33083623],[127.42751641,36.33096286],[127.42725765,36.33107165],[127.42698815,36.33116178],[127.42670998,36.33123256],[127.42642523,36.33128345],[127.42613609,36.33131407],[127.42584475,36.33132418],[127.42555343,36.33131371],[127.42526434,36.33128273],[127.42497970,36.33123148],[127.42470165,36.33116036],[127.42443233,36.33106989],[127.42417377,36.33096078],[127.42392796,36.33083385],[127.42369675,36.33069007],[127.42348191,36.33053052],[127.42328508,36.33035644],[127.42310774,36.33016913],[127.42295126,36.32997004],[127.42281682,36.32976066],[127.42270544,36.32954260],[127.42261798,36.32931751],[127.42255509,36.32908712],[127.42251726,36.32885316],[127.42250478,36.32861743],[127.42251773,36.32838171],[127.42255602,36.32814781],[127.42261936,36.32791749],[127.42270727,36.32769252],[127.42281908,36.32747461],[127.42295392,36.32726540],[127.42311079,36.32706651],[127.42328849,36.32687943],[127.42348565,36.32670560],[127.42370079,36.32654633],[127.42393227,36.32640284],[127.42417831,36.32627622],[127.42443706,36.32616744],[127.42470654,36.32607731],[127.42498470,36.32600654],[127.42526943,36.32595565],[127.42555855,36.32592503],[127.42584987,36.32591492],[127.42614117,36.32592539],[127.42643024,36.32595637],[127.42671487,36.32600761],[127.42699290,36.32607873],[127.42726220,36.32616919],[127.42752075,36.32627829],[127.42776655,36.32640522],[127.42799776,36.32654900],[127.42821259,36.32670853],[127.42840943,36.32688261],[127.42858677,36.32706990],[127.42874326,36.32726900],[127.42887771,36.32747836],[127.42898910,36.32769642],[127.42907659,36.32792150],[127.42913949,36.32815189],[127.42917734,36.32838585],[127.42918984,36.32862158]]]}"
6429759,2018045,3014011500,250230002,대전 대전중부2,대전광역시 중구 유천동(유천네거리 부근),3,3,1,2,0,0,127.3975895,36.31879109,"{""type"":""Polygon"",""coordinates"":[[[127.40093166,36.31879390],[127.40091864,36.31902962],[127.40088029,36.31926352],[127.40081689,36.31949382],[127.40072893,36.31971877],[127.40061708,36.31993667],[127.40048218,36.32014585],[127.40032527,36.32034471],[127.40014754,36.32053176],[127.39995033,36.32070555],[127.39973516,36.32086478],[127.39950366,36.32100822],[127.39925759,36.32113479],[127.39899882,36.32124352],[127.39872933,36.32133358],[127.39845116,36.32140430],[127.39816644,36.32145513],[127.39787732,36.32148568],[127.39758601,36.32149572],[127.39729473,36.32148518],[127.39700569,36.32145413],[127.39672110,36.32140282],[127.39644312,36.32133163],[127.39617386,36.32124110],[127.39591538,36.32113192],[127.39566964,36.32100493],[127.39543852,36.32086110],[127.39522376,36.32070150],[127.39502701,36.32052737],[127.39484977,36.32034002],[127.39469338,36.32014089],[127.39455903,36.31993148],[127.39444775,36.31971339],[127.39436037,36.31948829],[127.39429758,36.31925788],[127.39425984,36.31902391],[127.39424744,36.31878818],[127.39426047,36.31855246],[127.39429885,36.31831857],[127.39436226,36.31808827],[127.39445024,36.31786331],[127.39456211,36.31764542],[127.39469702,36.31743625],[127.39485394,36.31723739],[127.39503167,36.31705036],[127.39522888,36.31687657],[127.39544405,36.31671736],[127.39567555,36.31657392],[127.39592161,36.31644736],[127.39618036,36.31633864],[127.39644984,36.31624858],[127.39672799,36.31617787],[127.39701270,36.31612704],[127.39730180,36.31609649],[127.39759309,36.31608645],[127.39788435,36.31609699],[127.39817337,36.31612804],[127.39845794,36.31617935],[127.39873591,36.31625053],[127.39900515,36.31634106],[127.39926362,36.31645022],[127.39950935,36.31657721],[127.39974047,36.31672104],[127.39995522,36.31688062],[127.40015197,36.31705475],[127.40032922,36.31724209],[127.40048562,36.31744121],[127.40061998,36.31765061],[127.40073128,36.31786870],[127.40081867,36.31809380],[127.40088148,36.31832421],[127.40091924,36.31855817],[127.40093166,36.31879390]]]}"
6430445,2018045,3011011600,250330001,대전 대전동부1,대전광역시 동구 성남동(한국병원 부근),4,4,0,4,0,0,127.4362189,36.34903919,"{""type"":""Polygon"",""coordinates"":[[[127.43956232,36.34904093],[127.43954942,36.34927665],[127.43951117,36.34951056],[127.43944786,36.34974088],[127.43935997,36.34996586],[127.43924818,36.35018379],[127.43911334,36.35039301],[127.43895646,36.35059193],[127.43877875,36.35077903],[127.43858156,36.35095289],[127.43836638,36.35111218],[127.43813486,36.35125570],[127.43788876,36.35138234],[127.43762995,36.35149116],[127.43736039,36.35158131],[127.43708215,36.35165212],[127.43679734,36.35170303],[127.43650813,36.35173368],[127.43621671,36.35174382],[127.43592531,36.35173337],[127.43563615,36.35170241],[127.43535142,36.35165119],[127.43507330,36.35158009],[127.43480389,36.35148965],[127.43454525,36.35138056],[127.43429936,36.35125365],[127.43406807,36.35110989],[127.43385315,36.35095036],[127.43365624,36.35077630],[127.43347884,36.35058901],[127.43332229,36.35038992],[127.43318779,36.35018056],[127.43307635,36.34996251],[127.43298884,36.34973743],[127.43292590,36.34950704],[127.43288803,36.34927309],[127.43287551,36.34903736],[127.43288844,36.34880164],[127.43292671,36.34856774],[127.43299003,36.34833742],[127.43307793,36.34811244],[127.43318974,36.34789451],[127.43332460,36.34768530],[127.43348148,36.34748639],[127.43365919,36.34729930],[127.43385639,36.34712545],[127.43407156,36.34696616],[127.43430308,36.34682266],[127.43454917,36.34669602],[127.43480798,36.34658721],[127.43507752,36.34649706],[127.43535574,36.34642626],[127.43564053,36.34637535],[127.43592973,36.34634470],[127.43622112,36.34633457],[127.43651250,36.34634502],[127.43680165,36.34637597],[127.43708636,36.34642719],[127.43736446,36.34649828],[127.43763386,36.34658872],[127.43789248,36.34669780],[127.43813837,36.34682470],[127.43836965,36.34696846],[127.43858456,36.34712797],[127.43878148,36.34730203],[127.43895889,36.34748931],[127.43911544,36.34768839],[127.43924996,36.34789775],[127.43936141,36.34811579],[127.43944894,36.34834086],[127.43951189,36.34857125],[127.43954978,36.34880520],[127.43956232,36.34904093]]]}"
