다발지식별자,다발지그룹식별자,법정동코드,스팟코드,관할경찰서,다발지명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤,사고피해정도
142416,2013097,2726011700,27260003,대구광역시 수성구3,대구광역시 수성구 사월동(사월보성2차앞 부근),3,4,0,2,2,0,128.714093,35.84073685,"{""type"":""Polygon"",""coordinates"":[[[128.7156584,35.8420114],[128.7153229,35.8422356],[128.7149402,35.8424022],[128.7145249,35.8425047],[128.714093,35.8425394],[128.7136611,35.8425047],[128.7132458,35.8424022],[128.7128631,35.8422356],[128.7125276,35.8420114],[128.7122523,35.8417383],[128.7120477,35.8414266],[128.7119218,35.8410885],[128.7118792,35.8407368],[128.7119218,35.8403852],[128.7120478,35.840047],[128.7122524,35.8397354],[128.7125277,35.8394623],[128.7128631,35.8392381],[128.7132458,35.8390715],[128.7136611,35.838969],[128.714093,35.8389343],[128.7145249,35.838969],[128.7149401,35.8390715],[128.7153229,35.8392381],[128.7156583,35.8394623],[128.7159336,35.8397354],[128.7161382,35.840047],[128.7162642,35.8403852],[128.7163067,35.8407368],[128.7162642,35.8410885],[128.7161382,35.8414266],[128.7159337,35.8417383],[128.7156584,35.8420114]]]}",10
143372,2013097,4136025321,41360005,경기도 남양주시5,경기도 남양주시 진접읍(유성가든 부근),5,7,1,5,1,0,127.1809692,37.71632318,"{""type"":""Polygon"",""coordinates"":[[[127.1825732,37.7175973],[127.1822295,37.7178214],[127.1818373,37.717988],[127.1814117,37.7180905],[127.1809692,37.7181251],[127.1805267,37.7180905],[127.1801011,37.717988],[127.1797089,37.7178214],[127.1793652,37.7175973],[127.1790831,37.7173243],[127.1788735,37.7170127],[127.1787444,37.7166747],[127.1787008,37.7163232],[127.1787444,37.7159716],[127.1788735,37.7156336],[127.1790832,37.7153221],[127.1793653,37.715049],[127.179709,37.7148249],[127.1801012,37.7146584],[127.1805267,37.7145559],[127.1809692,37.7145212],[127.1814117,37.7145559],[127.1818372,37.7146584],[127.1822294,37.7148249],[127.1825731,37.715049],[127.1828552,37.7153221],[127.1830649,37.7156336],[127.183194,37.7159716],[127.1832375,37.7163232],[127.183194,37.7166747],[127.1830649,37.7170127],[127.1828553,37.7173243],[127.1825732,37.7175973]]]}",21
143374,2013097,4139012700,41390005,경기도 시흥시5,경기도 시흥시 거모동(알곡감리교회 부근),5,5,0,1,4,0,126.78295120000001,37.34607279,"{""type"":""Polygon"",""coordinates"":[[[126.7845473,37.347347],[126.7842053,37.3475711],[126.783815,37.3477377],[126.7833916,37.3478402],[126.7829512,37.3478749],[126.7825109,37.3478402],[126.7820874,37.3477377],[126.7816972,37.3475711],[126.7813552,37.347347],[126.7810745,37.3470739],[126.7808659,37.3467624],[126.7807374,37.3464243],[126.7806941,37.3460728],[126.7807375,37.3457212],[126.7808659,37.3453832],[126.7810745,37.3450716],[126.7813552,37.3447985],[126.7816973,37.3445744],[126.7820875,37.3444079],[126.7825109,37.3443054],[126.7829512,37.3442707],[126.7833916,37.3443054],[126.783815,37.3444079],[126.7842052,37.3445744],[126.7845473,37.3447985],[126.784828,37.3450716],[126.7850366,37.3453832],[126.785165,37.3457212],[126.7852084,37.3460728],[126.7851651,37.3464243],[126.7850366,37.3467624],[126.784828,37.3470739],[126.7845473,37.347347]]]}",11
143375,2013097,4141010400,41410001,경기도 군포시1,경기도 군포시 산본동(세종아파트 부근),3,3,0,1,2,0,126.92931750000001,37.3598386,"{""type"":""Polygon"",""coordinates"":[[[126.9309139,37.3611128],[126.9305718,37.3613369],[126.9301815,37.3615035],[126.9297579,37.361606],[126.9293175,37.3616407],[126.9288771,37.361606],[126.9284535,37.3615035],[126.9280632,37.3613369],[126.9277211,37.3611128],[126.9274404,37.3608397],[126.9272317,37.3605282],[126.9271033,37.3601901],[126.9270599,37.3598386],[126.9271033,37.359487],[126.9272318,37.359149],[126.9274404,37.3588374],[126.9277212,37.3585643],[126.9280633,37.3583402],[126.9284536,37.3581737],[126.9288771,37.3580712],[126.9293175,37.3580365],[126.9297579,37.3580712],[126.9301814,37.3581737],[126.9305717,37.3583402],[126.9309138,37.3585643],[126.9311946,37.3588374],[126.9314032,37.359149],[126.9315317,37.359487],[126.9315751,37.3598386],[126.9315317,37.3601901],[126.9314033,37.3605282],[126.9311946,37.3608397],[126.9309139,37.3611128]]]}",7
142722,2013097,2729012400,27290002,대구광역시 달서구2,대구광역시 달서구 본동(세강병원북편 부근),3,3,0,0,3,0,128.5531748,35.83890207,"{""type"":""Polygon"",""coordinates"":[[[128.5547402,35.8401766],[128.5544047,35.8404008],[128.554022,35.8405674],[128.5536067,35.84067],[128.5531748,35.8407046],[128.5527429,35.84067],[128.5523276,35.8405674],[128.5519449,35.8404008],[128.5516095,35.8401766],[128.5513342,35.8399035],[128.5511296,35.8395919],[128.5510036,35.8392537],[128.5509611,35.8389021],[128.5510037,35.8385504],[128.5511296,35.8382123],[128.5513342,35.8379006],[128.5516095,35.8376275],[128.551945,35.8374033],[128.5523277,35.8372368],[128.5527429,35.8371342],[128.5531748,35.8370996],[128.5536067,35.8371342],[128.5540219,35.8372368],[128.5544046,35.8374033],[128.5547401,35.8376275],[128.5550154,35.8379006],[128.55522,35.8382123],[128.555346,35.8385504],[128.5553885,35.8389021],[128.555346,35.8392537],[128.55522,35.8395919],[128.5550155,35.8399035],[128.5547402,35.8401766]]]}",6
144019,2013097,5011010700,50110004,제주특별자치도 제주시4,제주특별자치도 제주시 건입동(제주동초등학교 부근),6,6,0,0,5,1,126.5336456,33.51438623,"{""type"":""Polygon"",""coordinates"":[[[126.5351678,33.5156613],[126.5348416,33.5158855],[126.5344694,33.5160522],[126.5340656,33.5161548],[126.5336456,33.5161894],[126.5332256,33.5161548],[126.5328218,33.5160522],[126.5324496,33.5158855],[126.5321234,33.5156613],[126.5318557,33.515388],[126.5316567,33.5150763],[126.5315342,33.514738],[126.5314929,33.5143862],[126.5315343,33.5140344],[126.5316568,33.5136962],[126.5318557,33.5133844],[126.5321234,33.5131112],[126.5324496,33.5128869],[126.5328218,33.5127203],[126.5332256,33.5126177],[126.5336456,33.512583],[126.5340655,33.5126177],[126.5344694,33.5127203],[126.5348415,33.5128869],[126.5351677,33.5131112],[126.5354354,33.5133844],[126.5356344,33.5136962],[126.5357569,33.5140344],[126.5357983,33.5143862],[126.5357569,33.514738],[126.5356344,33.5150763],[126.5354355,33.515388],[126.5351678,33.5156613]]]}",11
144021,2013097,5011012900,50110002,제주특별자치도 제주시2,제주특별자치도 제주시 도남동(도남초등학교 부근),3,3,0,2,1,0,126.52560459999998,33.49381508,"{""type"":""Polygon"",""coordinates"":[[[126.5271264,33.4950901],[126.5268003,33.4953144],[126.5264282,33.495481],[126.5260244,33.4955836],[126.5256046,33.4956183],[126.5251847,33.4955836],[126.5247809,33.495481],[126.5244089,33.4953144],[126.5240827,33.4950901],[126.5238151,33.4948169],[126.5236162,33.4945051],[126.5234937,33.4941669],[126.5234524,33.4938151],[126.5234937,33.4934633],[126.5236162,33.493125],[126.5238151,33.4928133],[126.5240828,33.49254],[126.5244089,33.4923158],[126.524781,33.4921491],[126.5251847,33.4920465],[126.5256046,33.4920119],[126.5260244,33.4920465],[126.5264281,33.4921491],[126.5268002,33.4923158],[126.5271264,33.49254],[126.527394,33.4928133],[126.5275929,33.493125],[126.5277154,33.4934633],[126.5277567,33.4938151],[126.5277154,33.4941669],[126.5275929,33.4945051],[126.527394,33.4948169],[126.5271264,33.4950901]]]}",8
144023,2013097,5011010400,50110005,제주특별자치도 제주시5,제주특별자치도 제주시 이도이동(산지3교 부근),6,7,0,0,7,0,126.5408098,33.4961922,"{""type"":""Polygon"",""coordinates"":[[[126.5423317,33.4974673],[126.5420055,33.4976915],[126.5416334,33.4978581],[126.5412297,33.4979608],[126.5408098,33.4979954],[126.5403899,33.4979608],[126.5399861,33.4978581],[126.539614,33.4976915],[126.5392879,33.4974673],[126.5390202,33.497194],[126.5388214,33.4968822],[126.5386989,33.496544],[126.5386575,33.4961922],[126.5386989,33.4958404],[126.5388214,33.4955021],[126.5390203,33.4951904],[126.5392879,33.4949171],[126.5396141,33.4946929],[126.5399862,33.4945262],[126.5403899,33.4944236],[126.5408098,33.494389],[126.5412297,33.4944236],[126.5416334,33.4945262],[126.5420055,33.4946929],[126.5423316,33.4949171],[126.5425993,33.4951904],[126.5427982,33.4955021],[126.5429207,33.4958404],[126.542962,33.4961922],[126.5429207,33.496544],[126.5427982,33.4968822],[126.5425993,33.497194],[126.5423317,33.4974673]]]}",14
143377,2013097,4146311800,41463001,경기도 용인시 기흥구1,경기도 용인시 기흥구 보정동(보정119안전센터 부근),3,4,0,1,3,0,127.1155858,37.31970091,"{""type"":""Polygon"",""coordinates"":[[[127.1171813,37.3209752],[127.1168394,37.3211993],[127.1164493,37.3213658],[127.116026,37.3214683],[127.1155858,37.321503],[127.1151456,37.3214683],[127.1147223,37.3213658],[127.1143322,37.3211993],[127.1139902,37.3209752],[127.1137096,37.3207021],[127.1135011,37.3203905],[127.1133727,37.3200525],[127.1133294,37.3197009],[127.1133728,37.3193493],[127.1135012,37.3190113],[127.1137097,37.3186997],[127.1139903,37.3184266],[127.1143322,37.3182025],[127.1147223,37.318036],[127.1151456,37.3179335],[127.1155858,37.3178988],[127.116026,37.3179335],[127.1164492,37.318036],[127.1168393,37.3182025],[127.1171813,37.3184266],[127.1174619,37.3186997],[127.1176704,37.3190113],[127.1177988,37.3193493],[127.1178422,37.3197009],[127.1177988,37.3200525],[127.1176704,37.3203905],[127.1174619,37.3207021],[127.1171813,37.3209752]]]}",9
143379,2013097,4146310800,41463003,경기도 용인시 기흥구3,경기도 용인시 기흥구 고매동(서원아파트 부근),3,3,0,3,0,0,127.109452,37.23167722,"{""type"":""Polygon"",""coordinates"":[[[127.1110457,37.2329515],[127.1107042,37.2331756],[127.1103145,37.2333421],[127.1098917,37.2334447],[127.109452,37.2334793],[127.1090123,37.2334447],[127.1085895,37.2333421],[127.1081999,37.2331756],[127.1078583,37.2329515],[127.1075781,37.2326784],[127.1073698,37.2323668],[127.1072416,37.2320288],[127.1071983,37.2316772],[127.1072416,37.2313256],[127.1073698,37.2309876],[127.1075781,37.230676],[127.1078584,37.2304029],[127.1081999,37.2301788],[127.1085896,37.2300123],[127.1090123,37.2299098],[127.109452,37.2298751],[127.1098917,37.2299098],[127.1103145,37.2300123],[127.1107041,37.2301788],[127.1110456,37.2304029],[127.1113259,37.230676],[127.1115342,37.2309876],[127.1116624,37.2313256],[127.1117058,37.2316772],[127.1116625,37.2320288],[127.1115342,37.2323668],[127.111326,37.2326784],[127.1110457,37.2329515]]]}",9
143380,2013097,4159011800,41590001,경기도 화성시1,경기도 화성시 능동((서해그랑블앞교차로) 부근),4,4,0,3,1,0,127.07202140000001,37.19886644,"{""type"":""Polygon"",""coordinates"":[[[127.0736144,37.2001407],[127.073273,37.2003648],[127.0728835,37.2005314],[127.0724609,37.2006339],[127.0720214,37.2006685],[127.0715819,37.2006339],[127.0711593,37.2005314],[127.0707698,37.2003648],[127.0704284,37.2001407],[127.0701482,37.1998676],[127.0699401,37.1995561],[127.0698119,37.199218],[127.0697686,37.1988664],[127.0698119,37.1985148],[127.0699401,37.1981768],[127.0701483,37.1978652],[127.0704284,37.1975921],[127.0707698,37.197368],[127.0711593,37.1972015],[127.0715819,37.197099],[127.0720214,37.1970643],[127.0724609,37.197099],[127.0728835,37.1972015],[127.0732729,37.197368],[127.0736143,37.1975921],[127.0738945,37.1978652],[127.0741026,37.1981768],[127.0742309,37.1985148],[127.0742741,37.1988664],[127.0742309,37.199218],[127.0741027,37.1995561],[127.0738945,37.1998676],[127.0736144,37.2001407]]]}",11
142725,2013097,2729012000,27290006,대구광역시 달서구6,대구광역시 달서구 월성동(제이와이아이엔씨 부근),4,4,0,1,3,0,128.526838,35.82953637,"{""type"":""Polygon"",""coordinates"":[[[128.5284031,35.8308109],[128.5280677,35.8310351],[128.5276851,35.8312017],[128.5272698,35.8313043],[128.526838,35.8313389],[128.5264062,35.8313043],[128.5259909,35.8312017],[128.5256082,35.8310351],[128.5252728,35.8308109],[128.5249976,35.8305378],[128.524793,35.8302261],[128.5246671,35.829888],[128.5246246,35.8295364],[128.5246671,35.8291847],[128.5247931,35.8288466],[128.5249976,35.8285349],[128.5252729,35.8282618],[128.5256083,35.8280376],[128.525991,35.8278711],[128.5264062,35.8277685],[128.526838,35.8277339],[128.5272698,35.8277685],[128.527685,35.8278711],[128.5280677,35.8280376],[128.5284031,35.8282618],[128.5286784,35.8285349],[128.5288829,35.8288466],[128.5290089,35.8291847],[128.5290514,35.8295364],[128.5290089,35.829888],[128.528883,35.8302261],[128.5286784,35.8305378],[128.5284031,35.8308109]]]}",9
142726,2013097,2729010800,27290007,대구광역시 달서구7,대구광역시 달서구 이곡동(성서동서서한아파트 부근),4,4,0,1,3,0,128.50323490000002,35.85801548,"{""type"":""Polygon"",""coordinates"":[[[128.5048006,35.85929],[128.5044651,35.8595142],[128.5040822,35.8596808],[128.5036669,35.8597833],[128.5032349,35.859818],[128.5028029,35.8597833],[128.5023875,35.8596808],[128.5020047,35.8595142],[128.5016692,35.85929],[128.5013938,35.8590169],[128.5011892,35.8587052],[128.5010632,35.8583671],[128.5010207,35.8580155],[128.5010632,35.8576638],[128.5011892,35.8573257],[128.5013938,35.857014],[128.5016692,35.8567409],[128.5020047,35.8565167],[128.5023876,35.8563502],[128.5028029,35.8562476],[128.5032349,35.856213],[128.5036668,35.8562476],[128.5040822,35.8563502],[128.504465,35.8565167],[128.5048006,35.8567409],[128.5050759,35.857014],[128.5052805,35.8573257],[128.5054066,35.8576638],[128.5054491,35.8580155],[128.5054066,35.8583671],[128.5052806,35.8587052],[128.505076,35.8590169],[128.5048006,35.85929]]]}",9
138485,2013097,4613010800,46130003,전라남도 여수시3,전라남도 여수시 교동(LG 거명통신 부근),3,3,0,1,1,1,127.7329963,34.74137644,"{""type"":""Polygon"",""coordinates"":[[[127.7345407,34.7426512],[127.7342097,34.7428754],[127.7338321,34.7430421],[127.7334224,34.7431446],[127.7329963,34.7431793],[127.7325702,34.7431446],[127.7321605,34.7430421],[127.7317829,34.7428754],[127.731452,34.7426512],[127.7311804,34.742378],[127.7309785,34.7420663],[127.7308543,34.7417281],[127.7308123,34.7413764],[127.7308543,34.7410247],[127.7309786,34.7406865],[127.7311804,34.7403748],[127.731452,34.7401016],[127.731783,34.7398774],[127.7321606,34.7397108],[127.7325703,34.7396082],[127.7329963,34.7395736],[127.7334224,34.7396082],[127.7338321,34.7397108],[127.7342097,34.7398774],[127.7345406,34.7401016],[127.7348122,34.7403748],[127.7350141,34.7406865],[127.7351384,34.7410247],[127.7351803,34.7413764],[127.7351384,34.7417281],[127.7350141,34.7420663],[127.7348123,34.742378],[127.7345407,34.7426512]]]}",6
138580,2013097,4122010200,41220002,경기도 평택시2,경기도 평택시 장당동(이충지하차도 부근),4,4,0,1,3,0,127.0573038,37.05129208,"{""type"":""Polygon"",""coordinates"":[[[127.0588937,37.0525664],[127.058553,37.0527905],[127.0581643,37.052957],[127.0577425,37.0530596],[127.0573038,37.0530942],[127.0568652,37.0530596],[127.0564434,37.052957],[127.0560546,37.0527905],[127.0557139,37.0525664],[127.0554343,37.0522933],[127.0552265,37.0519817],[127.0550986,37.0516436],[127.0550554,37.0512921],[127.0550986,37.0509405],[127.0552266,37.0506024],[127.0554344,37.0502908],[127.055714,37.0500178],[127.0560547,37.0497936],[127.0564434,37.0496271],[127.0568652,37.0495246],[127.0573038,37.0494899],[127.0577424,37.0495246],[127.0581642,37.0496271],[127.0585529,37.0497936],[127.0588937,37.0500178],[127.0591733,37.0502908],[127.0593811,37.0506024],[127.059509,37.0509405],[127.0595522,37.0512921],[127.059509,37.0516436],[127.0593811,37.0519817],[127.0591733,37.0522933],[127.0588937,37.0525664]]]}",9
138475,2013097,4833010200,48330001,경상남도 양산시1,경상남도 양산시 남부동(양산신도시3단지주공아파트 부근),3,3,0,1,1,1,129.03232,35.33675397,"{""type"":""Polygon"",""coordinates"":[[[129.0338756,35.3380286],[129.0335422,35.3382528],[129.0331619,35.3384194],[129.0327492,35.338522],[129.03232,35.3385566],[129.0318908,35.338522],[129.0314781,35.3384194],[129.0310978,35.3382528],[129.0307644,35.3380286],[129.0304908,35.3377555],[129.0302875,35.3374438],[129.0301623,35.3371056],[129.0301201,35.3367539],[129.0301623,35.3364023],[129.0302875,35.3360641],[129.0304908,35.3357524],[129.0307644,35.3354793],[129.0310978,35.3352551],[129.0314781,35.3350885],[129.0318908,35.3349859],[129.03232,35.3349513],[129.0327492,35.3349859],[129.0331618,35.3350885],[129.0335422,35.3352551],[129.0338755,35.3354793],[129.0341491,35.3357524],[129.0343524,35.3360641],[129.0344776,35.3364023],[129.0345199,35.3367539],[129.0344776,35.3371056],[129.0343525,35.3374438],[129.0341492,35.3377555],[129.0338756,35.3380286]]]}",6
138497,2013097,4833010200,48330002,경상남도 양산시2,경상남도 양산시 남부동(삽량초등학교 부근),3,3,0,2,1,0,129.0284962,35.33177153,"{""type"":""Polygon"",""coordinates"":[[[129.0300517,35.3330462],[129.0297184,35.3332704],[129.0293381,35.333437],[129.0289254,35.3335396],[129.0284962,35.3335742],[129.0280671,35.3335396],[129.0276544,35.333437],[129.0272741,35.3332704],[129.0269407,35.3330462],[129.0266672,35.332773],[129.0264639,35.3324614],[129.0263387,35.3321232],[129.0262965,35.3317715],[129.0263387,35.3314198],[129.0264639,35.3310817],[129.0266672,35.33077],[129.0269408,35.3304968],[129.0272741,35.3302727],[129.0276544,35.3301061],[129.0280671,35.3300035],[129.0284962,35.3299689],[129.0289254,35.3300035],[129.029338,35.3301061],[129.0297184,35.3302727],[129.0300517,35.3304968],[129.0303253,35.33077],[129.0305286,35.3310817],[129.0306537,35.3314198],[129.030696,35.3317715],[129.0306538,35.3321232],[129.0305286,35.3324614],[129.0303253,35.332773],[129.0300517,35.3330462]]]}",8
138593,2013097,2729011700,27290001,대구광역시 달서구1,대구광역시 달서구 진천동(월배지구대 부근),3,4,0,0,2,2,128.5274399,35.81507605,"{""type"":""Polygon"",""coordinates"":[[[128.5290047,35.8163506],[128.5286694,35.8165748],[128.5282868,35.8167414],[128.5278716,35.8168439],[128.5274399,35.8168786],[128.5270081,35.8168439],[128.526593,35.8167414],[128.5262103,35.8165748],[128.525875,35.8163506],[128.5255998,35.8160775],[128.5253953,35.8157658],[128.5252693,35.8154277],[128.5252268,35.815076],[128.5252694,35.8147244],[128.5253953,35.8143862],[128.5255998,35.8140746],[128.525875,35.8138015],[128.5262104,35.8135773],[128.526593,35.8134107],[128.5270081,35.8133082],[128.5274399,35.8132735],[128.5278716,35.8133082],[128.5282867,35.8134107],[128.5286693,35.8135773],[128.5290047,35.8138015],[128.5292799,35.8140746],[128.5294844,35.8143862],[128.5296104,35.8147244],[128.5296529,35.815076],[128.5296104,35.8154277],[128.5294845,35.8157658],[128.52928,35.8160775],[128.5290047,35.8163506]]]}",6
