주야,요일,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_2당_대분류,경도,위도,사고피해정도,도시여부,주말/공휴일,인구수,발생지번호,보행자의위치,무단횡단여부
0,1,0,0,0,0,0,127.168,37.8424,0,0,0,0,171,1,1
1,2,1,1,1,2,0,127.364,36.3584,0,0,0,0,4,1,0
1,5,0,1,2,1,0,128.3534,36.1623,0,0,1,0,144,1,1
0,1,0,0,0,6,0,127.1312,35.8384,0,0,0,0,11,1,1
0,5,1,1,1,0,0,126.7104,35.9855,0,0,1,0,166,1,0
1,2,0,0,0,0,0,127.2615,37.0163,0,0,0,0,23,1,1
0,2,0,0,0,1,0,128.654,35.855,0,0,0,0,37,1,1
0,0,0,0,0,2,0,128.8953,35.2365,0,0,0,0,13,1,1
1,0,1,0,3,1,0,126.9105,36.2815,0,0,0,0,129,1,0
0,5,0,0,3,1,0,127.4651,35.0131,0,0,1,0,27,1,1
1,2,4,0,0,0,0,126.4653,35.0917,0,0,0,0,157,0,0
1,3,0,1,1,0,0,126.9358,37.3981,0,0,0,0,151,1,1
0,4,0,0,0,2,0,126.7345,37.5365,0,0,0,0,7,1,1
0,6,0,0,0,0,0,126.8769,33.3822,0,0,1,0,62,1,1
0,4,0,1,1,1,0,127.0146,36.1646,0,0,0,0,61,1,1
0,6,0,0,0,0,0,128.1179,36.1265,0,0,1,0,76,1,1
0,4,0,0,0,0,0,126.5521,34.4649,0,0,0,0,119,1,1
1,1,0,0,0,4,0,127.0171,37.6383,0,0,0,0,200,1,1
0,5,3,1,1,0,0,126.9947,35.0604,0,0,1,0,88,1,1
0,3,0,0,0,1,0,127.1004,37.6016,0,0,0,0,196,1,1
0,5,0,0,0,0,0,126.9225,37.5052,0,0,1,0,93,1,1
1,0,0,1,1,0,0,127.1616,37.608,0,0,0,0,70,1,1
0,5,0,0,0,0,0,127.0569,37.5341,0,0,1,0,84,1,1
0,1,0,0,0,0,0,128.5736,35.8792,0,0,0,0,107,1,1
0,2,2,1,2,0,0,126.8222,37.3158,0,0,0,0,2,1,1
0,4,0,0,0,0,0,129.1113,35.117,0,0,0,0,180,1,1
0,4,0,0,0,0,0,127.1303,36.7948,0,0,0,0,63,1,1
0,2,0,1,2,0,0,127.7342,37.8736,0,0,0,0,111,1,1
0,4,2,0,3,0,0,126.9654,37.8067,0,0,0,0,59,1,1
0,3,0,1,1,0,0,126.9404,35.9492,0,0,0,0,125,1,1
0,5,0,0,3,0,0,126.6972,37.4573,0,0,1,0,29,1,1
0,1,3,0,3,0,0,127.4026,34.8413,0,0,0,0,122,1,1
1,4,0,0,0,0,0,127.2153,37.2333,0,0,0,0,51,1,1
0,5,0,0,3,0,0,129.0781,35.225,0,0,1,0,216,1,1
0,0,0,1,1,6,0,128.9121,35.2361,0,0,0,0,13,1,1
0,2,0,0,0,2,0,126.9052,37.4994,0,0,0,0,150,1,1
1,4,1,0,3,1,0,126.2904,36.7573,0,0,0,0,169,1,0
1,3,0,0,0,3,0,129.3948,35.9411,0,0,0,0,160,1,1
0,4,0,0,0,0,0,127.1707,35.8383,0,0,0,0,11,0,0
1,3,1,1,1,1,0,128.3501,36.0715,0,0,0,0,144,1,0
1,5,0,0,0,0,0,126.5953,34.5654,0,0,1,0,119,1,1
0,0,0,2,4,0,0,128.6702,35.2174,0,0,0,0,86,0,0
0,1,1,1,1,0,0,127.9412,37.3533,0,0,0,0,36,1,0
1,2,0,1,1,0,0,126.9117,35.1251,0,0,0,0,190,1,1
0,0,0,0,0,1,0,126.9063,37.2704,0,0,0,0,50,1,1
1,4,2,0,0,0,0,126.8339,37.315,0,0,0,0,2,1,1
0,5,0,0,0,0,0,126.7445,37.386,0,0,1,0,73,1,1
1,1,3,1,2,1,0,127.1947,37.6985,0,0,0,0,70,1,1
0,1,0,0,0,1,0,128.4221,35.2471,0,0,0,0,117,1,1
0,3,0,0,0,0,0,126.7184,37.7017,0,0,0,0,175,1,1
0,2,0,0,0,0,0,129.2036,35.1809,0,0,0,0,1,0,0
0,2,1,1,2,0,0,127.199,37.3426,0,0,0,0,9,1,0
1,6,0,2,4,1,0,126.2842,36.8379,0,0,1,0,169,1,1
0,3,0,0,0,0,0,127.5603,37.8277,0,0,0,0,111,0,0
0,0,0,0,0,0,0,128.7723,35.8624,0,0,1,0,52,1,1
1,1,3,1,1,5,0,126.9393,37.3946,0,0,0,0,151,1,1
0,4,0,0,0,0,0,127.3974,36.3525,0,0,0,0,4,1,1
1,1,0,1,1,5,0,126.7362,35.7326,0,0,0,0,185,1,1
0,6,0,0,0,0,0,127.93,36.9824,0,0,1,0,6,1,1
0,3,2,1,1,0,0,127.3638,36.3585,0,0,0,0,4,1,1
1,3,0,0,0,1,0,127.2665,37.1565,0,0,0,0,51,1,1
1,1,0,0,0,1,0,129.3208,35.7289,0,0,0,0,100,1,1
1,5,0,0,0,0,0,128.4176,34.8859,0,0,1,0,212,1,1
1,4,0,0,0,1,0,128.6038,37.3556,0,0,0,0,198,1,1
0,3,0,0,0,0,0,127.5214,37.2336,0,0,0,0,41,1,1
0,1,0,0,0,0,0,126.2659,33.4146,0,0,0,0,90,1,1
0,0,0,0,0,1,0,128.2288,35.682,0,0,0,0,220,0,0
1,3,1,1,2,0,0,129.0318,35.3691,0,0,0,0,49,1,0
1,6,0,0,0,1,0,129.1269,35.5641,1,0,1,0,17,1,1
0,5,0,1,2,1,0,126.6406,33.2657,0,0,1,0,62,1,1
0,6,0,0,0,1,0,128.7339,36.3274,0,0,1,0,105,0,0
0,6,0,0,0,0,0,128.5546,35.8337,0,0,1,0,20,1,1
0,2,0,0,0,0,0,126.7582,36.4808,0,0,0,0,174,1,1
1,3,3,1,1,0,0,127.0402,35.877,0,0,0,0,11,1,1
0,2,0,1,1,2,0,127.0352,37.5781,0,0,0,0,201,1,1
0,2,0,0,0,0,0,127.5648,37.2815,0,0,0,0,22,1,1
0,1,1,1,2,1,0,128.2228,36.6117,0,0,0,0,74,0,0
1,2,0,1,1,1,0,127.0797,37.6244,0,0,0,0,18,1,1
1,0,0,0,0,0,0,128.6193,36.8084,0,0,0,0,113,1,1
0,3,0,0,3,0,0,126.7243,37.4009,0,0,0,0,29,1,1
0,6,0,0,0,4,0,126.9804,37.4849,0,0,1,0,93,1,1
0,3,0,0,0,0,0,126.7377,35.9686,0,0,0,0,166,1,1
0,4,0,0,0,0,0,129.0783,35.1819,0,0,0,0,221,1,1
0,0,0,1,2,1,0,127.0202,35.818,0,0,0,0,28,0,0
1,2,0,1,1,0,0,129.1071,35.1879,0,0,0,0,221,1,1
1,1,0,1,2,0,0,127.0572,37.5785,0,0,0,0,201,1,1
1,1,0,1,1,1,0,128.0294,38.1051,0,0,0,0,115,1,1
0,4,1,0,3,0,0,128.5898,35.8941,0,0,0,0,112,1,0
0,5,3,0,3,0,0,126.8773,35.1658,0,0,1,0,222,1,1
1,4,1,1,1,0,0,127.2544,37.4079,0,0,0,0,9,1,0
0,1,0,0,0,0,0,127.0209,35.9327,0,0,0,0,125,1,1
0,1,0,1,1,0,0,127.0581,37.748,0,0,0,0,64,1,1
1,5,0,0,0,1,0,129.0619,35.2025,0,0,1,0,216,0,0
1,2,0,0,0,0,0,129.0669,35.1448,0,0,0,0,180,1,1
0,6,0,0,0,0,0,128.9902,35.8005,0,0,1,0,3,1,1
0,1,0,0,0,0,0,126.5026,33.4993,0,0,0,0,90,1,1
1,4,0,1,1,1,0,126.698,37.3897,0,0,0,0,29,1,1
0,3,3,0,0,0,0,126.9176,37.5216,0,0,0,0,150,1,1
1,3,0,0,0,1,0,128.5929,35.8957,0,0,0,0,112,0,0
0,2,0,1,1,0,0,127.3816,36.3285,0,0,0,0,4,1,1
1,2,0,1,1,0,0,127.6759,37.2745,0,0,0,0,22,1,1
1,0,0,0,0,2,0,127.7123,34.7247,0,0,1,0,102,0,0
0,3,0,0,0,2,0,126.9704,37.3539,0,0,0,0,199,1,1
1,5,0,0,0,0,0,127.3517,37.6337,0,0,1,0,70,1,1
0,4,0,0,0,1,0,128.9972,35.1018,0,0,0,0,25,1,1
0,1,0,1,1,0,0,129.1757,35.8446,0,0,0,0,100,1,1
0,4,0,0,0,0,0,127.3925,37.0739,0,0,0,0,23,1,1
0,5,2,0,0,0,0,126.7578,35.5493,1,0,1,0,219,1,1
1,4,0,0,0,0,0,127.4382,36.3145,0,0,0,0,39,1,1
0,4,0,0,0,0,0,128.1918,37.6883,0,0,0,0,82,1,1
0,2,0,1,2,0,0,127.2544,36.3896,0,0,0,0,19,1,1
1,3,1,0,0,1,0,126.4882,33.2506,0,0,0,0,62,1,0
0,4,0,0,0,0,0,126.9127,37.5827,0,0,0,0,195,1,1
0,1,0,0,0,0,0,127.5805,34.9574,0,0,0,0,130,1,1
0,0,0,1,1,0,0,127.5092,34.9516,0,0,1,0,27,1,1
1,4,0,1,1,0,0,127.2685,37.0047,0,0,0,0,23,1,1
0,0,0,0,0,0,0,127.59,37.4931,0,0,0,0,48,1,1
0,5,0,0,3,0,0,128.6237,35.8318,0,0,1,0,37,1,1
0,0,3,0,3,7,0,129.0915,35.2499,0,0,0,0,96,1,1
0,0,0,1,1,2,0,126.7342,37.6957,0,0,0,0,40,1,1
1,1,3,0,3,6,0,128.7538,36.5576,0,0,0,0,66,1,1
1,1,0,0,0,0,0,127.4217,35.4407,0,0,0,0,193,1,1
0,5,3,0,0,0,0,129.1272,35.2274,0,0,1,0,1,1,1
1,4,1,0,0,1,0,129.0519,35.1578,0,0,0,0,231,0,0
0,3,0,0,0,1,0,126.9629,37.5238,0,0,0,0,134,1,1
1,0,0,1,2,1,0,126.7376,37.543,0,0,0,0,7,1,1
1,0,0,0,0,1,0,126.6094,35.9643,0,0,0,0,166,1,1
1,2,0,0,0,1,0,126.8928,36.2658,0,0,0,0,129,1,1
0,3,0,1,1,0,0,127.0027,37.5537,0,0,0,0,8,1,1
0,6,1,0,3,1,0,127.2365,37.4304,0,0,1,0,9,1,0
0,6,0,0,0,0,0,128.6313,35.8253,0,0,1,0,37,1,1
0,2,0,1,2,0,0,129.0689,35.1357,0,0,0,0,180,1,1
0,0,0,1,1,0,0,127.2126,37.2591,0,0,0,0,51,1,1
0,5,0,0,0,0,0,127.5076,36.5891,0,0,1,0,83,1,1
0,6,0,0,0,2,0,127.2093,37.2324,0,0,1,0,51,1,1
1,4,1,0,0,0,0,127.71,34.7251,0,0,0,0,102,1,0
0,1,0,1,2,0,0,126.6608,37.4555,0,0,0,0,29,1,1
0,6,0,1,2,0,0,126.8123,37.4845,0,0,1,0,65,1,1
1,4,0,1,1,0,0,127.7924,36.8099,0,0,0,0,179,1,1
0,0,2,1,1,2,0,127.144,36.823,0,0,0,0,63,0,0
1,0,0,1,1,1,0,127.0366,37.566,0,0,0,0,84,1,1
0,5,0,0,0,0,0,127.1243,35.4823,0,0,1,0,131,1,1
0,2,0,0,0,0,0,127.1796,37.8075,0,0,0,0,171,1,1
1,1,1,1,1,0,0,128.5345,35.8239,0,0,0,0,20,1,0
0,5,0,0,0,0,0,127.9373,37.0189,0,0,1,0,6,1,1
1,2,0,0,0,1,0,126.8444,37.4958,0,0,0,0,79,1,1
0,3,0,0,3,0,0,126.9068,37.5749,0,0,0,0,195,1,1
0,3,0,0,0,0,0,129.1266,35.1825,0,0,0,0,1,1,1
0,2,0,2,4,0,0,127.1044,37.3751,0,0,0,0,95,1,1
0,2,0,0,0,0,0,127.6245,36.2797,0,0,0,0,142,1,1
1,3,0,1,1,1,0,128.0866,35.0842,0,0,0,0,57,1,1
0,4,0,2,4,0,0,128.2851,37.1854,0,0,0,0,103,1,1
0,0,0,1,1,0,0,127.244,37.6471,0,0,0,0,70,1,1
0,1,0,0,3,1,0,128.6629,35.1615,0,0,0,0,86,1,1
0,4,0,0,0,1,0,126.9294,37.3738,0,0,0,0,126,1,1
1,2,0,0,0,0,0,126.8489,37.5275,0,0,0,0,140,1,1
1,2,0,1,2,3,0,126.9179,37.5939,0,0,0,0,139,1,1
1,2,0,0,0,1,0,127.3295,34.584,0,0,0,0,191,1,1
1,1,0,0,0,2,0,129.408,36.9864,0,0,0,0,208,1,1
0,2,0,0,0,1,0,127.4317,36.3436,0,0,0,0,80,1,1
0,2,0,0,0,0,0,129.261,35.4059,0,0,0,0,17,1,1
0,3,1,0,0,1,0,127.9627,37.418,0,0,0,0,36,1,0
1,4,0,1,1,0,0,126.9616,36.0514,0,0,0,0,125,1,1
0,3,0,0,0,1,0,126.8622,37.3127,0,0,0,0,2,1,1
0,4,0,0,0,0,0,128.9469,35.1078,0,0,0,0,25,0,0
0,2,0,0,0,0,0,127.0806,37.517,0,0,0,0,156,1,1
0,2,0,1,1,0,0,127.2242,34.5701,0,0,0,0,191,1,1
0,0,0,1,2,0,0,127.6246,36.2615,0,0,0,0,142,1,1
0,3,0,0,0,0,0,128.9004,35.1721,0,0,0,0,206,1,1
1,5,0,2,4,2,0,128.1814,35.1488,0,0,1,0,42,1,1
1,5,0,0,0,1,0,127.2194,37.3527,0,0,1,0,51,1,1
0,1,0,0,0,1,0,129.2735,35.4168,0,0,0,0,17,0,0
0,1,0,0,3,0,0,129.3432,36.0257,0,0,0,0,160,1,1
1,0,0,1,1,3,0,127.0822,37.6713,0,0,0,0,18,1,1
1,0,0,2,4,0,0,128.47,37.1808,0,0,0,0,114,1,1
1,0,3,1,1,2,0,127.0784,37.5862,0,0,0,0,196,1,1
0,5,0,1,2,0,0,128.9886,35.2147,0,0,1,0,206,1,1
0,4,0,0,0,0,0,127.4354,36.5608,0,0,0,0,83,1,1
0,5,0,0,3,2,0,126.9412,37.5015,0,0,1,0,93,1,1
0,0,0,0,0,1,0,126.7399,36.8863,0,0,0,0,46,0,0
0,4,0,0,0,0,0,129.3507,35.636,0,0,0,0,158,0,0
1,5,0,0,0,0,0,127.1356,34.528,0,0,1,0,191,1,1
1,5,0,0,0,5,0,128.0752,35.5491,0,0,1,0,133,1,1
1,4,0,1,1,2,0,126.5629,33.2535,0,0,0,0,62,1,1
0,0,1,0,0,0,0,127.122,35.9641,0,0,0,0,28,1,0
1,1,1,1,2,2,0,129.3432,35.5682,0,0,0,0,205,1,0
0,3,0,0,0,0,0,126.924,37.3957,0,0,0,0,151,1,1
1,4,0,1,2,5,0,127.0054,37.5892,1,0,0,0,167,1,1
0,3,1,0,3,2,0,127.1515,37.3606,0,0,0,0,9,1,0
0,0,0,0,0,0,0,126.3502,36.5328,0,0,0,0,169,1,1
0,5,0,0,0,0,0,127.1002,37.5991,0,0,1,0,196,1,1
0,4,2,0,0,4,0,126.9061,37.5176,0,0,0,0,150,1,1
1,2,0,0,0,0,0,126.8856,37.463,0,0,0,0,109,1,1
0,2,0,0,0,1,0,126.7442,37.6927,0,0,0,0,40,1,1
0,6,0,0,0,0,0,129.2425,35.5199,0,0,1,0,17,1,1
0,5,1,0,3,0,0,126.5684,33.5017,0,0,1,0,90,1,0
0,3,0,0,0,0,0,129.2033,35.1887,0,0,0,0,1,1,1
1,5,1,0,0,1,0,129.2849,35.5526,0,0,1,0,205,1,0
1,1,0,1,2,1,0,127.0106,36.7851,0,0,0,0,53,1,1
0,6,0,0,0,0,0,127.8817,35.6911,0,0,1,0,154,1,1
1,2,0,0,0,0,0,126.9305,35.7864,0,0,0,0,34,1,1
1,1,0,1,1,0,0,128.6137,35.2812,0,0,0,0,86,1,1
1,1,0,1,2,1,0,126.3977,34.8172,0,0,0,0,153,1,1
0,3,2,1,2,0,0,127.6977,37.7753,0,0,0,0,111,1,1
1,3,0,0,0,0,0,127.4477,37.2786,0,0,0,0,41,0,0
0,5,0,0,0,0,0,128.6385,34.8929,0,0,1,0,15,1,1
0,5,3,1,2,0,0,129.3659,36.0331,0,0,1,0,160,1,1
1,1,3,1,1,1,0,126.7949,35.1847,0,0,0,0,135,1,1
0,2,0,2,4,0,0,126.957,37.3748,0,0,0,0,151,1,1
0,4,1,0,3,0,0,129.3348,35.5573,0,0,0,0,205,1,0
1,4,0,1,1,3,0,127.7258,37.865,0,0,0,0,111,1,1
1,1,0,1,1,0,0,128.746,35.6414,0,0,0,0,3,1,1
1,2,0,0,0,1,0,129.3505,36.0998,0,0,0,0,160,1,1
0,5,0,0,0,1,0,126.8789,37.8483,0,0,1,0,175,1,1
1,5,2,0,0,0,0,128.587,36.1533,0,0,1,0,170,1,1
1,1,0,1,1,2,0,127.0416,37.8505,0,0,0,0,59,1,1
1,3,0,1,2,0,0,126.9268,37.608,0,0,0,0,139,1,1
0,3,0,0,0,0,0,129.4166,37.0566,0,0,0,0,208,1,1
1,2,0,0,0,1,0,126.789,37.5212,0,0,0,0,65,1,1
1,6,2,0,3,0,0,126.8753,35.1256,0,0,1,0,222,1,1
0,4,2,1,2,0,0,128.5865,35.2111,0,0,0,0,86,1,1
0,3,0,0,3,0,0,128.12,36.1211,0,0,0,0,76,1,1
0,4,0,0,0,1,0,129.1044,37.4646,0,0,0,0,210,1,1
0,2,0,0,0,2,0,127.6174,37.1243,0,0,0,0,41,1,1
0,1,0,0,0,2,0,126.3093,36.6607,0,0,0,0,169,1,1
1,0,0,0,0,0,0,127.1194,37.2751,0,0,0,0,51,1,1
0,3,0,0,3,0,0,129.2854,35.5466,0,0,0,0,213,1,1
1,3,0,0,0,7,0,127.4308,36.37,0,0,0,0,77,1,1
1,6,0,0,0,0,0,127.1193,37.322,0,0,1,0,51,0,0
0,3,0,0,0,2,0,126.441,35.2419,0,0,0,0,127,1,1
0,3,0,0,0,0,0,126.8296,37.5338,0,0,0,0,140,1,1
1,2,0,1,1,1,0,127.0589,37.8925,1,0,0,0,94,1,1
0,3,0,0,0,0,0,129.0184,35.1096,0,0,0,0,226,1,1
0,5,2,1,2,0,0,127.1644,36.7991,0,0,1,0,63,1,1
0,3,1,0,3,1,0,126.9394,36.4918,0,0,0,0,19,1,0
0,1,0,1,2,1,0,128.9885,35.1699,0,0,0,0,120,1,1
1,1,1,0,3,1,0,129.0599,35.1508,0,0,0,0,231,1,0
0,2,0,0,0,0,0,128.8631,35.2653,0,0,1,0,13,1,1
0,3,1,1,2,1,0,126.7377,35.9723,0,0,0,0,166,1,0
1,3,1,1,2,3,0,129.3593,36.0164,0,0,0,0,160,1,0
0,6,0,0,3,0,0,129.0135,35.2324,0,0,1,0,118,1,1
0,0,1,0,0,0,0,127.0516,37.7398,0,0,0,0,64,1,0
0,6,2,0,0,0,0,127.0694,37.268,1,0,1,0,51,0,0
1,3,0,0,0,0,0,128.5972,35.8774,0,0,0,0,112,1,1
1,3,5,1,2,0,0,128.7107,35.2103,0,0,0,0,86,1,1
0,4,0,1,2,0,0,126.966,37.4766,0,0,0,0,188,1,1
0,1,0,0,0,0,0,127.0137,37.2469,0,0,0,0,99,1,1
1,0,3,1,2,1,0,126.65,37.443,0,0,0,0,29,1,1
0,0,0,0,3,0,0,126.9274,37.4951,0,0,0,0,93,1,1
1,4,0,0,0,0,0,128.6944,35.2078,0,0,0,0,86,1,1
1,3,0,0,0,2,0,127.0571,37.6677,0,0,0,0,18,1,1
0,0,0,1,2,0,0,126.7042,37.45,0,0,0,0,29,1,1
1,1,0,0,0,0,0,126.8091,37.3251,0,0,0,0,2,1,1
1,1,2,0,0,0,0,126.6774,35.4344,0,0,0,0,219,1,1
0,1,0,0,0,1,0,127.6314,37.1208,0,0,0,0,41,1,1
1,4,0,0,0,1,0,127.0756,38.1041,0,0,0,0,106,1,1
1,0,3,1,1,0,0,129.3476,35.5397,0,0,0,0,213,1,1
1,5,0,0,0,0,0,127.1842,37.4789,0,0,1,0,9,1,1
0,4,0,0,0,0,0,126.9039,35.1563,0,0,0,0,137,1,1
0,1,0,0,0,0,0,128.5651,35.9005,0,0,0,0,112,1,1
0,2,0,1,1,0,0,128.8884,35.2797,0,0,0,0,13,1,1
0,2,0,0,0,0,0,126.8767,37.4781,0,0,0,0,109,1,1
0,2,0,1,1,2,0,128.0902,35.0821,0,0,0,0,57,1,1
1,2,1,1,1,1,0,127.4993,34.9393,0,0,0,0,27,1,0
1,4,0,1,1,0,0,126.8185,35.1081,0,0,0,0,222,1,1
0,2,0,0,0,0,0,127.2272,37.4356,0,0,0,0,9,1,1
1,6,1,1,1,0,0,128.6462,35.8586,0,0,1,0,37,1,0
0,0,1,0,0,1,0,127.3761,35.4003,0,0,0,0,193,1,0
0,1,0,0,0,0,0,128.0436,35.2082,0,0,0,0,42,1,1
0,4,0,0,0,1,0,128.7453,37.8495,0,0,0,0,194,1,1
1,4,0,1,2,2,0,126.9278,35.3146,0,0,0,0,181,1,1
0,6,2,0,0,0,0,127.3929,36.3172,0,0,1,0,39,1,1
1,0,3,1,2,1,0,126.5255,35.0664,0,0,0,0,157,1,1
0,0,0,0,0,0,0,129.3094,35.5132,0,0,0,0,213,1,1
0,6,2,1,2,0,0,128.5303,35.8494,0,0,1,0,20,1,1
0,2,0,0,0,1,0,125.935,34.7686,0,0,0,0,132,1,1
1,2,1,1,1,1,0,126.836,35.2132,0,0,0,0,135,0,0
1,0,0,0,0,0,0,127.0128,35.5047,0,0,0,0,131,1,1
0,3,2,1,1,0,0,127.2039,37.6329,0,0,0,0,70,1,1
1,1,0,0,3,1,0,129.0215,35.0798,0,0,0,0,226,1,1
1,3,1,0,0,0,0,128.6379,35.8965,0,0,0,0,26,1,0
1,1,1,2,4,0,0,128.2076,37.1282,0,0,0,0,103,1,0
0,4,0,0,0,0,0,127.1494,37.6042,0,0,0,0,70,1,1
1,4,0,1,1,0,0,129.1102,37.5393,0,0,0,0,210,1,1
0,4,0,0,0,0,0,129.2391,35.8958,0,0,0,0,100,1,1
0,3,0,0,0,0,0,127.4915,34.9398,0,0,0,0,27,1,1
0,2,0,0,0,1,0,126.9596,37.5706,0,0,1,0,195,1,1
1,1,0,0,0,1,0,128.0957,35.179,0,0,0,0,42,1,1
0,4,0,0,0,0,0,126.7372,35.5393,0,0,0,0,219,1,1
0,1,1,0,0,0,0,128.088,36.1375,0,0,0,0,76,1,0
0,2,0,0,0,0,0,127.0156,37.2948,0,0,0,0,99,1,1
0,6,0,0,0,0,0,126.7638,37.6868,0,0,1,0,40,1,1
0,2,1,0,0,0,0,129.036,35.0887,0,0,0,0,173,1,0
0,0,0,0,0,1,0,127.9071,37.6946,0,0,0,0,82,1,1
1,5,0,1,1,0,0,129.2914,35.55,0,0,1,0,205,1,1
1,3,0,0,0,1,0,126.8784,37.4365,0,0,0,0,81,0,0
1,6,2,0,0,0,0,129.0608,35.0975,0,0,1,0,173,1,1
0,0,0,0,0,1,0,127.1526,37.5389,0,0,0,0,91,1,1
1,0,0,1,1,0,0,127.047,37.7257,0,0,0,0,64,1,1
0,6,0,1,1,0,0,128.5823,35.8637,0,0,1,0,178,1,1
0,5,0,1,1,1,0,128.6756,35.2149,0,0,1,0,86,1,1
0,6,2,1,2,0,0,126.5349,33.25,0,0,1,0,62,1,1
0,6,0,0,0,0,0,128.8189,35.8681,0,0,1,0,52,1,1
0,5,0,0,0,0,0,128.5596,35.8791,0,0,1,0,107,1,1
0,4,3,1,2,0,0,126.4258,34.7748,0,0,0,0,16,1,1
0,5,2,0,0,0,0,129.1067,35.1388,0,0,1,0,45,1,1
1,3,0,1,1,0,0,126.7209,37.451,0,0,0,0,29,0,0
1,2,0,0,0,5,0,126.9725,37.107,0,0,0,0,50,1,1
1,0,0,2,4,0,0,127.1498,36.8187,0,0,0,0,63,1,1
0,5,0,0,0,2,0,126.7748,37.5093,0,0,1,0,65,0,0
0,4,0,1,2,0,0,127.4223,36.6414,0,0,0,0,83,1,1
0,2,0,0,3,1,0,127.719,34.7333,0,0,0,0,102,1,1
0,3,0,0,0,4,0,127.0235,37.5071,0,0,1,0,89,1,1
0,1,0,0,0,1,0,126.9091,37.5321,0,0,0,0,150,1,1
0,5,0,0,0,0,0,127.158,36.8247,0,0,1,0,63,1,1
0,4,0,0,0,0,0,127.0829,37.562,0,0,0,0,183,1,1
0,1,0,0,0,0,0,127.0762,37.3094,0,0,0,0,51,1,1
1,4,0,0,0,0,0,128.9837,36.0421,0,0,0,0,5,0,0
0,0,0,1,1,0,0,127.1452,35.8273,0,0,1,0,11,1,1
0,2,0,0,0,0,0,127.0887,37.5051,0,0,0,0,156,1,1
0,2,0,0,0,0,0,128.4324,34.8526,0,0,0,0,212,1,1
0,6,0,0,0,3,0,129.4096,36.4831,0,0,1,0,54,1,1
0,0,0,0,0,0,0,127.7398,34.7411,0,0,0,0,102,1,1
0,6,0,0,0,0,0,128.5437,36.3532,0,0,1,0,105,1,1
0,5,0,0,0,0,0,127.0632,37.1133,0,0,1,0,14,1,1
1,3,0,1,1,1,0,126.9597,37.7961,0,0,0,0,59,1,1
0,4,0,0,0,1,0,129.2721,35.9864,0,0,0,0,100,1,1
0,4,0,1,2,0,0,127.4871,36.662,0,0,0,0,83,1,1
1,2,0,0,0,2,0,126.885,37.2396,0,0,0,0,50,1,1
0,0,0,1,1,0,0,127.1717,37.8615,0,0,1,0,171,1,1
0,3,0,0,0,0,0,126.7157,37.4632,0,0,0,0,29,1,1
0,5,0,0,0,0,0,127.0834,37.3187,0,0,1,0,51,1,1
0,4,1,0,3,0,0,127.0425,37.5136,0,0,0,0,89,1,0
0,4,0,0,0,1,0,129.0411,35.369,0,0,0,0,49,1,1
1,6,1,1,2,3,0,126.8039,37.5728,0,0,1,0,43,1,0
1,0,0,0,0,2,0,128.5156,37.2408,0,0,0,0,114,1,1
1,3,0,0,0,0,0,129.2205,35.8418,0,0,0,0,100,1,1
1,3,0,0,0,0,0,127.0207,36.4405,0,0,0,0,19,1,1
0,0,0,0,0,0,0,127.0206,37.5656,0,0,0,0,8,1,1
0,5,0,0,0,0,0,128.5714,35.8365,0,0,1,0,145,1,1
0,0,0,1,2,2,0,127.5264,36.7067,0,0,0,0,83,1,1
0,1,0,0,0,7,0,127.3316,35.4868,0,0,0,0,193,1,1
1,2,2,0,0,1,0,128.1837,37.5697,0,0,0,0,31,1,1
0,6,0,0,0,0,0,127.8591,34.7818,0,0,1,0,197,1,1
0,1,0,0,0,0,0,128.8121,35.8765,0,0,0,0,52,1,1
0,6,0,0,0,0,0,127.1555,37.5553,0,0,1,0,91,1,1
0,6,0,0,0,0,0,126.8511,35.5689,0,0,1,0,12,1,1
1,1,0,0,0,1,0,128.1114,35.1518,0,0,0,0,42,1,1
0,5,0,0,0,0,0,126.6488,37.4592,0,0,1,0,29,1,1
1,2,0,1,1,0,0,127.4073,35.4299,0,0,0,0,193,1,1
0,6,0,0,0,0,0,127.4202,36.3447,0,0,1,0,77,1,1
0,3,3,1,1,0,0,126.9536,37.4818,0,0,0,0,188,1,1
1,2,3,1,1,1,0,129.0404,35.3597,0,0,0,0,49,1,1
1,3,0,0,0,0,0,127.9725,36.4461,0,0,0,0,58,1,1
1,2,0,0,0,1,0,126.6865,36.0796,0,0,0,0,10,1,1
1,3,4,0,0,0,0,128.3585,36.09,0,0,0,0,144,1,1
1,1,0,0,0,2,0,127.0954,37.5987,0,0,0,0,196,1,1
1,2,1,0,3,0,0,127.2555,37.4139,0,0,0,0,9,1,0
0,0,0,0,0,0,0,127.1276,36.8041,1,0,0,0,63,1,1
0,0,0,0,0,0,0,126.957,37.3746,0,0,0,0,151,1,1
0,2,0,0,0,0,0,126.9507,37.4824,0,0,0,0,188,1,1
0,2,0,0,0,0,0,128.6628,35.8772,0,0,0,0,26,1,1
0,2,2,0,3,0,0,127.0994,35.8369,0,0,0,0,11,1,1
1,1,1,0,3,0,0,126.6355,36.897,0,0,0,0,46,0,0
1,5,0,1,1,1,0,126.9023,37.4688,0,0,1,0,109,1,1
1,4,0,2,4,1,0,128.0347,37.5636,0,0,1,0,31,1,1
0,5,1,1,1,0,0,127.1273,36.8035,0,0,1,0,63,1,0
