"다발지식별자","다발지그룹식별자","법정동코드","스팟코드","관할경찰서","다발지명","발생건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
159690,"2013099","2820010300","28200004","인천광역시 남동구4","인천광역시 남동구 만수동(외환대출금융 부근)",7,8,0,2,4,2,126.729595742051,37.4497351477598,"{""type"":""Polygon"",""coordinates"":[[[126.731194,37.4510094],[126.7308515,37.4512335],[126.7304607,37.4514],[126.7300367,37.4515025],[126.7295957,37.4515372],[126.7291548,37.4515025],[126.7287308,37.4514],[126.72834,37.4512335],[126.7279975,37.4510094],[126.7277164,37.4507363],[126.7275075,37.4504247],[126.7273789,37.4500867],[126.7273355,37.4497351],[126.7273789,37.4493836],[126.7275075,37.4490455],[126.7277164,37.448734],[126.7279975,37.4484609],[126.72834,37.4482368],[126.7287308,37.4480703],[126.7291548,37.4479677],[126.7295957,37.4479331],[126.7300367,37.4479677],[126.7304607,37.4480703],[126.7308515,37.4482368],[126.731194,37.4484609],[126.7314751,37.448734],[126.7316839,37.4490455],[126.7318126,37.4493836],[126.731856,37.4497351],[126.7318126,37.4500867],[126.731684,37.4504247],[126.7314751,37.4507363],[126.731194,37.4510094]]]}"
159691,"2013099","2820010300","28200002","인천광역시 남동구2","인천광역시 남동구 만수동(남동구청사거리 부근)",6,6,0,3,3,0,126.73432741348,37.4481475142973,"{""type"":""Polygon"",""coordinates"":[[[126.7359257,37.4494217],[126.7355832,37.4496458],[126.7351924,37.4498124],[126.7347684,37.4499149],[126.7343274,37.4499495],[126.7338865,37.4499149],[126.7334624,37.4498124],[126.7330717,37.4496458],[126.7327292,37.4494217],[126.7324481,37.4491487],[126.7322392,37.4488371],[126.7321106,37.4484991],[126.7320672,37.4481475],[126.7321106,37.4477959],[126.7322393,37.4474579],[126.7324481,37.4471463],[126.7327292,37.4468733],[126.7330717,37.4466492],[126.7334625,37.4464827],[126.7338865,37.4463801],[126.7343274,37.4463455],[126.7347684,37.4463801],[126.7351923,37.4464827],[126.7355831,37.4466492],[126.7359256,37.4468733],[126.7362067,37.4471463],[126.7364156,37.4474579],[126.7365442,37.4477959],[126.7365876,37.4481475],[126.7365442,37.4484991],[126.7364156,37.4488371],[126.7362068,37.4491487],[126.7359257,37.4494217]]]}"
159693,"2013099","2820011100","28200001","인천광역시 남동구1","인천광역시 남동구 고잔동(삼보건설기계산업 부근)",5,5,0,2,0,3,126.699687768477,37.3878836526094,"{""type"":""Polygon"",""coordinates"":[[[126.7012847,37.3891579],[126.7009425,37.389382],[126.700552,37.3895485],[126.7001284,37.3896511],[126.6996878,37.3896857],[126.6992472,37.3896511],[126.6988235,37.3895485],[126.698433,37.389382],[126.6980908,37.3891579],[126.6978099,37.3888848],[126.6976012,37.3885732],[126.6974727,37.3882352],[126.6974293,37.3878836],[126.6974728,37.3875321],[126.6976013,37.387194],[126.69781,37.3868825],[126.6980909,37.3866094],[126.6984331,37.3863853],[126.6988235,37.3862188],[126.6992472,37.3861162],[126.6996878,37.3860816],[126.7001284,37.3861162],[126.700552,37.3862188],[126.7009425,37.3863853],[126.7012847,37.3866094],[126.7015656,37.3868825],[126.7017743,37.387194],[126.7019028,37.3875321],[126.7019462,37.3878836],[126.7019028,37.3882352],[126.7017743,37.3885732],[126.7015656,37.3888848],[126.7012847,37.3891579]]]}"
160018,"2013099","3011011800","30110001","대전광역시 동구1","대전광역시 동구 삼성동(GE전기상사 부근)",5,5,0,3,2,0,127.425118947882,36.3418089948901,"{""type"":""Polygon"",""coordinates"":[[[127.4266943,36.3430834],[127.4263567,36.3433076],[127.4259715,36.3434742],[127.4255536,36.3435767],[127.4251189,36.3436114],[127.4246843,36.3435767],[127.4242664,36.3434742],[127.4238812,36.3433076],[127.4235436,36.3430834],[127.4232665,36.3428103],[127.4230607,36.3424987],[127.4229339,36.3421606],[127.4228911,36.341809],[127.4229339,36.3414574],[127.4230607,36.3411192],[127.4232666,36.3408076],[127.4235437,36.3405345],[127.4238812,36.3403104],[127.4242664,36.3401438],[127.4246843,36.3400413],[127.4251189,36.3400066],[127.4255536,36.3400413],[127.4259715,36.3401438],[127.4263566,36.3403104],[127.4266942,36.3405345],[127.4269713,36.3408076],[127.4271772,36.3411192],[127.427304,36.3414574],[127.4273468,36.341809],[127.427304,36.3421606],[127.4271772,36.3424987],[127.4269714,36.3428103],[127.4266943,36.3430834]]]}"
156185,"2013099","1156013200","11560009","서울특별시 영등포구9","서울특별시 영등포구 신길동(사러가시장앞 부근)",5,6,0,2,4,0,126.911109350517,37.5068696547117,"{""type"":""Polygon"",""coordinates"":[[[126.9127089,37.5081439],[126.9123661,37.508368],[126.911975,37.5085345],[126.9115507,37.508637],[126.9111094,37.5086717],[126.910668,37.508637],[126.9102437,37.5085345],[126.9098526,37.508368],[126.9095098,37.5081439],[126.9092285,37.5078708],[126.9090195,37.5075592],[126.9088908,37.5072212],[126.9088474,37.5068696],[126.9088908,37.5065181],[126.9090196,37.50618],[126.9092286,37.5058685],[126.9095099,37.5055954],[126.9098527,37.5053713],[126.9102437,37.5052048],[126.9106681,37.5051023],[126.9111094,37.5050676],[126.9115506,37.5051023],[126.911975,37.5052048],[126.912366,37.5053713],[126.9127088,37.5055954],[126.9129901,37.5058685],[126.9131991,37.50618],[126.9133279,37.5065181],[126.9133714,37.5068696],[126.9133279,37.5072212],[126.9131992,37.5075592],[126.9129902,37.5078708],[126.9127089,37.5081439]]]}"
161037,"2013099","4717012100","47170001","경상북도 안동시1","경상북도 안동시 당북동(제일생명사거리 부근)",5,5,0,1,4,0,128.720691124197,36.5629608349755,"{""type"":""Polygon"",""coordinates"":[[[128.722271,36.5642352],[128.7219324,36.5644594],[128.7215461,36.5646259],[128.721127,36.5647285],[128.7206911,36.5647631],[128.7202552,36.5647285],[128.7198361,36.5646259],[128.7194499,36.5644594],[128.7191113,36.5642352],[128.7188335,36.5639621],[128.718627,36.5636505],[128.7184999,36.5633124],[128.7184569,36.5629608],[128.7184999,36.5626092],[128.718627,36.5622711],[128.7188335,36.5619595],[128.7191114,36.5616864],[128.7194499,36.5614623],[128.7198362,36.5612957],[128.7202553,36.5611932],[128.7206911,36.5611585],[128.721127,36.5611932],[128.7215461,36.5612957],[128.7219323,36.5614623],[128.7222709,36.5616864],[128.7225487,36.5619595],[128.7227552,36.5622711],[128.7228824,36.5626092],[128.7229253,36.5629608],[128.7228824,36.5633124],[128.7227553,36.5636505],[128.7225488,36.5639621],[128.722271,36.5642352]]]}"
160651,"2013099","4141010500","41410002","경기도 군포시2","경기도 군포시 금정동(군포시보훈회관 부근)",4,4,0,2,2,0,126.940323402704,37.3708290496218,"{""type"":""Polygon"",""coordinates"":[[[126.94192,37.3721033],[126.9415779,37.3723274],[126.9411875,37.3724939],[126.9407639,37.3725965],[126.9403234,37.3726311],[126.9398829,37.3725965],[126.9394593,37.3724939],[126.939069,37.3723274],[126.9387268,37.3721033],[126.938446,37.3718302],[126.9382373,37.3715186],[126.9381089,37.3711806],[126.9380655,37.370829],[126.9381089,37.3704775],[126.9382374,37.3701394],[126.938446,37.3698279],[126.9387268,37.3695548],[126.939069,37.3693307],[126.9394594,37.3691642],[126.9398829,37.3690616],[126.9403234,37.369027],[126.9407639,37.3690616],[126.9411874,37.3691642],[126.9415778,37.3693307],[126.94192,37.3695548],[126.9422008,37.3698279],[126.9424094,37.3701394],[126.9425379,37.3704775],[126.9425813,37.370829],[126.9425379,37.3711806],[126.9424095,37.3715186],[126.9422008,37.3718302],[126.94192,37.3721033]]]}"
160652,"2013099","4145010600","41450001","경기도 하남시1","경기도 하남시 신장동(광진교앞사거리 부근)",7,8,0,3,5,0,127.206498559962,37.5406692582806,"{""type"":""Polygon"",""coordinates"":[[[127.2080988,37.5419435],[127.2077559,37.5421676],[127.2073646,37.5423341],[127.2069401,37.5424366],[127.2064986,37.5424713],[127.2060571,37.5424366],[127.2056325,37.5423341],[127.2052413,37.5421676],[127.2048983,37.5419435],[127.2046169,37.5416704],[127.2044078,37.5413588],[127.204279,37.5410208],[127.2042355,37.5406692],[127.204279,37.5403177],[127.2044078,37.5399796],[127.204617,37.5396681],[127.2048984,37.539395],[127.2052413,37.5391709],[127.2056326,37.5390044],[127.2060571,37.5389019],[127.2064986,37.5388673],[127.20694,37.5389019],[127.2073646,37.5390044],[127.2077558,37.5391709],[127.2080987,37.539395],[127.2083802,37.5396681],[127.2085893,37.5399796],[127.2087181,37.5403177],[127.2087616,37.5406692],[127.2087181,37.5410208],[127.2085893,37.5413588],[127.2083802,37.5416704],[127.2080988,37.5419435]]]}"
160654,"2013099","4163011000","41630001","경기도 양주시1","경기도 양주시 덕정동((양주시립도서관앞) 부근)",4,4,0,3,1,0,127.063135040751,37.8427513132234,"{""type"":""Polygon"",""coordinates"":[[[127.0647418,37.8440254],[127.0643974,37.8442495],[127.0640046,37.8444161],[127.0635783,37.8445186],[127.063135,37.8445532],[127.0626917,37.8445186],[127.0622655,37.8444161],[127.0618726,37.8442495],[127.0615283,37.8440254],[127.0612457,37.8437524],[127.0610358,37.8434409],[127.0609065,37.8431028],[127.0608628,37.8427513],[127.0609065,37.8423998],[127.0610358,37.8420617],[127.0612458,37.8417502],[127.0615284,37.8414772],[127.0618727,37.8412531],[127.0622655,37.8410866],[127.0626918,37.840984],[127.063135,37.8409494],[127.0635783,37.840984],[127.0640046,37.8410866],[127.0643974,37.8412531],[127.0647417,37.8414772],[127.0650243,37.8417502],[127.0652343,37.8420617],[127.0653636,37.8423998],[127.0654073,37.8427513],[127.0653636,37.8431028],[127.0652343,37.8434409],[127.0650243,37.8437524],[127.0647418,37.8440254]]]}"
161040,"2013099","4719012300","47190002","경상북도 구미시2","경상북도 구미시 진평동(문스뷰티플러스 부근)",4,5,0,1,4,0,128.428880926015,36.0967887277185,"{""type"":""Polygon"",""coordinates"":[[[128.4304514,36.0980632],[128.4301148,36.0982874],[128.4297308,36.098454],[128.4293142,36.0985565],[128.4288809,36.0985912],[128.4284476,36.0985565],[128.428031,36.098454],[128.427647,36.0982874],[128.4273105,36.0980632],[128.4270343,36.0977901],[128.4268291,36.0974785],[128.4267027,36.0971403],[128.42666,36.0967887],[128.4267027,36.0964371],[128.4268291,36.0960989],[128.4270343,36.0957873],[128.4273105,36.0955142],[128.4276471,36.09529],[128.428031,36.0951235],[128.4284477,36.0950209],[128.4288809,36.0949863],[128.4293142,36.0950209],[128.4297308,36.0951235],[128.4301148,36.09529],[128.4304513,36.0955142],[128.4307275,36.0957873],[128.4309328,36.0960989],[128.4310591,36.0964371],[128.4311018,36.0967887],[128.4310592,36.0971403],[128.4309328,36.0974785],[128.4307276,36.0977901],[128.4304514,36.0980632]]]}"
161281,"2013099","4721010300","47210001","경상북도 영주시1","경상북도 영주시 하망동(김제욱비뇨기과 부근)",4,4,0,1,3,0,128.625472121842,36.8246578315945,"{""type"":""Polygon"",""coordinates"":[[[128.6270573,36.8259322],[128.6267176,36.8261563],[128.62633,36.8263229],[128.6259095,36.8264254],[128.6254721,36.82646],[128.6250348,36.8264254],[128.6246142,36.8263229],[128.6242266,36.8261563],[128.6238869,36.8259322],[128.6236081,36.8256591],[128.623401,36.8253475],[128.6232734,36.8250094],[128.6232304,36.8246578],[128.6232734,36.8243062],[128.623401,36.8239681],[128.6236082,36.8236566],[128.623887,36.8233835],[128.6242267,36.8231593],[128.6246143,36.8229928],[128.6250348,36.8228902],[128.6254721,36.8228556],[128.6259095,36.8228902],[128.62633,36.8229928],[128.6267176,36.8231593],[128.6270573,36.8233835],[128.6273361,36.8236566],[128.6275432,36.8239681],[128.6276708,36.8243062],[128.6277139,36.8246578],[128.6276708,36.8250094],[128.6275433,36.8253475],[128.6273361,36.8256591],[128.6270573,36.8259322]]]}"
161283,"2013099","4721010400","47210004","경상북도 영주시4","경상북도 영주시 휴천동(남산초등학교 부근)",5,5,0,3,2,0,128.626282991068,36.8163769875089,"{""type"":""Polygon"",""coordinates"":[[[128.627868,36.8176513],[128.6275283,36.8178755],[128.6271408,36.818042],[128.6267203,36.8181446],[128.626283,36.8181792],[128.6258457,36.8181446],[128.6254252,36.818042],[128.6250376,36.8178755],[128.624698,36.8176513],[128.6244192,36.8173782],[128.6242121,36.8170666],[128.6240845,36.8167286],[128.6240415,36.816377],[128.6240846,36.8160254],[128.6242121,36.8156873],[128.6244193,36.8153757],[128.624698,36.8151026],[128.6250377,36.8148785],[128.6254252,36.8147119],[128.6258457,36.8146094],[128.626283,36.8145748],[128.6267203,36.8146094],[128.6271408,36.8147119],[128.6275283,36.8148785],[128.627868,36.8151026],[128.6281467,36.8153757],[128.6283539,36.8156873],[128.6284814,36.8160254],[128.6285245,36.816377],[128.6284814,36.8167286],[128.6283539,36.8170666],[128.6281468,36.8173782],[128.627868,36.8176513]]]}"
161950,"2013099","1174010900","11740002","서울특별시 강동구2","서울특별시 강동구 천호동(강동구민회관 부근)",4,4,0,1,3,0,127.14133717747,37.5465812880969,"{""type"":""Polygon"",""coordinates"":[[[127.1429375,37.5478555],[127.1425946,37.5480796],[127.1422033,37.5482461],[127.1417787,37.5483487],[127.1413372,37.5483833],[127.1408956,37.5483487],[127.1404711,37.5482461],[127.1400798,37.5480796],[127.1397368,37.5478555],[127.1394554,37.5475824],[127.1392462,37.5472709],[127.1391175,37.5469328],[127.139074,37.5465813],[127.1391175,37.5462297],[127.1392463,37.5458917],[127.1394554,37.5455801],[127.1397369,37.5453071],[127.1400798,37.545083],[127.1404711,37.5449165],[127.1408957,37.5448139],[127.1413372,37.5447793],[127.1417787,37.5448139],[127.1422032,37.5449165],[127.1425945,37.545083],[127.1429375,37.5453071],[127.1432189,37.5455801],[127.1434281,37.5458917],[127.1435569,37.5462297],[127.1436004,37.5465813],[127.1435569,37.5469328],[127.1434281,37.5472709],[127.143219,37.5475824],[127.1429375,37.5478555]]]}"
161951,"2013099","1174010900","11740009","서울특별시 강동구9","서울특별시 강동구 천호동(천호초교입구 부근)",6,6,0,1,5,0,127.134026291781,37.5472444104021,"{""type"":""Polygon"",""coordinates"":[[[127.1356267,37.5485186],[127.1352837,37.5487427],[127.1348924,37.5489092],[127.1344678,37.5490118],[127.1340263,37.5490464],[127.1335847,37.5490118],[127.1331602,37.5489092],[127.1327689,37.5487427],[127.1324259,37.5485186],[127.1321445,37.5482455],[127.1319353,37.547934],[127.1318065,37.5475959],[127.1317631,37.5472444],[127.1318066,37.5468928],[127.1319354,37.5465548],[127.1321445,37.5462433],[127.132426,37.5459702],[127.1327689,37.5457461],[127.1331602,37.5455796],[127.1335848,37.545477],[127.1340263,37.5454424],[127.1344678,37.545477],[127.1348924,37.5455796],[127.1352836,37.5457461],[127.1356266,37.5459702],[127.1359081,37.5462433],[127.1361172,37.5465548],[127.136246,37.5468928],[127.1362895,37.5472444],[127.136246,37.5475959],[127.1361173,37.547934],[127.1359081,37.5482455],[127.1356267,37.5485186]]]}"
162243,"2013099","2626010300","26260003","부산광역시 동래구3","부산광역시 동래구 칠산동(제일투자신탁 부근)",5,5,0,2,2,1,129.086078582162,35.2009979038311,"{""type"":""Polygon"",""coordinates"":[[[129.0876316,35.2022726],[129.0872988,35.2024968],[129.0869191,35.2026634],[129.0865071,35.202766],[129.0860786,35.2028006],[129.0856501,35.202766],[129.0852381,35.2026634],[129.0848584,35.2024968],[129.0845256,35.2022726],[129.0842524,35.2019994],[129.0840495,35.2016878],[129.0839245,35.2013496],[129.0838823,35.2009979],[129.0839245,35.2006462],[129.0840495,35.200308],[129.0842525,35.1999964],[129.0845256,35.1997232],[129.0848584,35.199499],[129.0852381,35.1993324],[129.0856501,35.1992298],[129.0860786,35.1991952],[129.086507,35.1992298],[129.086919,35.1993324],[129.0872987,35.199499],[129.0876315,35.1997232],[129.0879047,35.1999964],[129.0881076,35.200308],[129.0882326,35.2006462],[129.0882748,35.2009979],[129.0882326,35.2013496],[129.0881077,35.2016878],[129.0879047,35.2019994],[129.0876316,35.2022726]]]}"
159694,"2013099","2823710100","28237001","인천광역시 부평구1","인천광역시 부평구 부평동(신트리공원사거리 부근)",4,4,0,1,3,0,126.725863758807,37.5073181861862,"{""type"":""Polygon"",""coordinates"":[[[126.7274633,37.5085924],[126.7271205,37.5088165],[126.7267294,37.508983],[126.7263051,37.5090856],[126.7258638,37.5091202],[126.7254225,37.5090856],[126.7249981,37.508983],[126.724607,37.5088165],[126.7242642,37.5085924],[126.7239829,37.5083193],[126.7237739,37.5080078],[126.7236452,37.5076697],[126.7236017,37.5073182],[126.7236452,37.5069666],[126.723774,37.5066286],[126.723983,37.506317],[126.7242643,37.506044],[126.7246071,37.5058199],[126.7249981,37.5056533],[126.7254225,37.5055508],[126.7258638,37.5055162],[126.726305,37.5055508],[126.7267294,37.5056533],[126.7271204,37.5058199],[126.7274632,37.506044],[126.7277445,37.506317],[126.7279536,37.5066286],[126.7280823,37.5069666],[126.7281258,37.5073182],[126.7280823,37.5076697],[126.7279536,37.5080078],[126.7277446,37.5083193],[126.7274633,37.5085924]]]}"
159696,"2013099","2823710100","28237002","인천광역시 부평구2","인천광역시 부평구 부평동(양은성치과 부근)",6,6,0,3,2,1,126.725548241559,37.498559779611,"{""type"":""Polygon"",""coordinates"":[[[126.7271476,37.499834],[126.7268048,37.5000581],[126.7264138,37.5002246],[126.7259895,37.5003272],[126.7255482,37.5003618],[126.725107,37.5003272],[126.7246827,37.5002246],[126.7242917,37.5000581],[126.7239489,37.499834],[126.7236676,37.4995609],[126.7234586,37.4992494],[126.7233299,37.4989113],[126.7232865,37.4985598],[126.72333,37.4982082],[126.7234587,37.4978702],[126.7236677,37.4975586],[126.723949,37.4972856],[126.7242917,37.4970615],[126.7246827,37.4968949],[126.725107,37.4967924],[126.7255482,37.4967578],[126.7259895,37.4967924],[126.7264138,37.4968949],[126.7268048,37.4970615],[126.7271475,37.4972856],[126.7274288,37.4975586],[126.7276378,37.4978702],[126.7277665,37.4982082],[126.72781,37.4985598],[126.7277665,37.4989113],[126.7276378,37.4992494],[126.7274288,37.4995609],[126.7271476,37.499834]]]}"
160002,"2013099","2823710100","28237003","인천광역시 부평구3","인천광역시 부평구 부평동(부흥오거리 부근)",6,7,0,4,3,0,126.730557103828,37.4984646718081,"{""type"":""Polygon"",""coordinates"":[[[126.7321564,37.4997389],[126.7318137,37.499963],[126.7314227,37.5001295],[126.7309984,37.5002321],[126.7305571,37.5002667],[126.7301158,37.5002321],[126.7296916,37.5001295],[126.7293005,37.499963],[126.7289578,37.4997389],[126.7286765,37.4994658],[126.7284675,37.4991543],[126.7283388,37.4988162],[126.7282954,37.4984647],[126.7283388,37.4981131],[126.7284675,37.4977751],[126.7286766,37.4974635],[126.7289578,37.4971904],[126.7293006,37.4969663],[126.7296916,37.4967998],[126.7301159,37.4966973],[126.7305571,37.4966627],[126.7309983,37.4966973],[126.7314226,37.4967998],[126.7318136,37.4969663],[126.7321564,37.4971904],[126.7324377,37.4974635],[126.7326467,37.4977751],[126.7327754,37.4981131],[126.7328188,37.4984647],[126.7327754,37.4988162],[126.7326467,37.4991543],[126.7324377,37.4994658],[126.7321564,37.4997389]]]}"
